status,family,pval,qval,G,gene_short_name,id,ensembl_gene_id,hgnc_symbol,entrezgene,iqr_count,num_cells_expressed
OK,negbinomial.size,0.999999954246758,1,G10,C1orf21,NM_030806,ENSG00000116667,C1orf21,81563,2.76553474636298,732
OK,negbinomial.size,0.0160103191645895,0.0304874839523126,G1000,GALE,NM_001127621+NM_000403+NM_001008216,ENSG00000117308,GALE,2582,2.74723392962003,1015
OK,negbinomial.size,1.09722098181652e-07,9.10451380867609e-07,G10000,PSMC2,NM_002803+NM_001204453,ENSG00000161057,PSMC2,5701,2.82312223791592,1860
OK,negbinomial.size,0.806049885418955,0.841273890747565,G10001,DNAJC2,NM_014377+NM_001129887,ENSG00000105821,DNAJC2,27000,2.64385618977472,1027
OK,negbinomial.size,0.0343111543178257,0.0590808890294356,G10002,PMPCB,NM_004279,ENSG00000105819,PMPCB,9512,2.68805599368526,1513
OK,negbinomial.size,0.00248616296587132,0.00593157485620673,G10005,KMT2E-AS1,NR_024586,ENSG00000239569,KMT2E-AS1,NA,2.87446911791614,862
OK,negbinomial.size,8.0935768378624e-05,0.000302562367255577,G10007,RINT1,NM_021930,ENSG00000135249,RINT1,60561,2.58496250072116,710
OK,negbinomial.size,1.40205721315982e-09,1.9354392233038e-08,G10009,SYPL1,NM_182715+NM_006754,ENSG00000008282,SYPL1,6856,3.10153802646206,1589
OK,negbinomial.size,0.0022970143881589,0.00553441310282854,G1001,LYPLA2,NM_007260,ENSG00000011009,LYPLA2,11313,2.4594316186373,1479
OK,negbinomial.size,1.75055703583837e-05,7.96172741538982e-05,G10012,BCAP29,NM_018844+NR_027830+NM_001008405,ENSG00000075790,BCAP29,55973,2.77258950389693,1397
OK,negbinomial.size,6.61307072384245e-06,3.38451261308671e-05,G10015,CBLL1,NM_024814+NR_024199+NM_001284291,ENSG00000105879,CBLL1,79872,2.77258950389693,1213
OK,negbinomial.size,0.000170687307424461,0.000574772477220452,G10016,DLD,NM_001289750+NM_000108+NM_001289751+NM_001289752,ENSG00000091140,DLD,1738,2.89812038598079,1715
OK,negbinomial.size,2.45206538579566e-13,7.87802359536057e-12,G10017,THAP5,NM_001130475+NM_001287601+NM_001287599+NM_001287598+NM_182529,ENSG00000177683,THAP5,168451,2.84130225398094,1600
OK,negbinomial.size,7.09800267375472e-11,1.36632767886264e-09,G10018,DNAJB9,NM_012328,ENSG00000128590,DNAJB9,4189,3.37503943134692,1487
OK,negbinomial.size,8.54049645258041e-13,2.4322902830882e-11,G10024,TMEM168,NM_022484+NR_109840+NM_001287497,ENSG00000146802,TMEM168,64418,2.70043971814109,836
OK,negbinomial.size,0.00541957844978052,0.0117227456173592,G10026,LINC00998,NR_015442+NR_024412,NA,NA,NA,2.32192809488736,1810
OK,negbinomial.size,0.000105768571833362,0.000379824449686391,G1003,SRSF10,NM_006625+NM_001191007+NM_001191006+NM_001191009+NR_034035+NM_054016+NM_001191005,ENSG00000188529,SRSF10,10772,2.65535182861255,1794
OK,negbinomial.size,0.99999969134294,1,G10031,CAV2,NM_001233+NM_001206747+NM_198212+NM_001206748,ENSG00000105971,CAV2,858,3.07972719247073,567
OK,negbinomial.size,1.71743887184772e-06,1.03366920900275e-05,G10041,ING3,NM_019071+NM_198267,ENSG00000071243,ING3,54556,2.67807190511264,991
OK,negbinomial.size,0.00274935349986407,0.00648072151351771,G10042,FAM3C,NM_001040020+NM_014888,ENSG00000196937,FAM3C,10447,2.11547721741994,1244
OK,negbinomial.size,2.20712870884726e-05,9.80558877230304e-05,G1005,PNRC2,NM_017761,ENSG00000189266,PNRC2,55629,2.55019708256048,1728
OK,negbinomial.size,0.0696188168740062,0.107900202358546,G10060,ZNF800,NM_176814,ENSG00000048405,ZNF800,168850,2.41503749927884,1278
OK,negbinomial.size,0.0640175033046854,0.100552813673035,G10062,ARF5,NM_001662,ENSG00000004059,ARF5,381,2.22239242133645,2049
OK,negbinomial.size,0.0658583180202627,0.1029913208188,G10063,GCC1,NM_024523,ENSG00000179562,GCC1,79571,2.89466319548828,661
OK,negbinomial.size,0.199278844688345,0.263641472720748,G10072,RBM28,NM_001166135+NM_018077,ENSG00000106344,RBM28,55131,2.78112121211054,969
OK,negbinomial.size,0.161088111734359,0.220649897244393,G10073,IMPDH1,NM_001142573+NM_000883+NM_183243+NM_001102605+NM_001142576+NM_001142575+NM_001142574,ENSG00000106348,IMPDH1,3614,2.75488750216347,760
OK,negbinomial.size,5.11814363901619e-05,0.000204363559367705,G10076,HILPDA,NM_001098786+NM_013332,ENSG00000135245,HILPDA,29923,2.43295940727611,603
OK,negbinomial.size,3.62789500575568e-05,0.00015086428425593,G10079,CALU,NR_074086+NM_001199673+NM_001130674+NM_001219+NM_001199672+NM_001199671,ENSG00000128595,CALU,813,3.10433665981474,1628
OK,negbinomial.size,0.832760705047314,0.86366038428112,G10081,ATP6V1F,NM_001198909+NM_004231,ENSG00000128524,ATP6V1F,9296,2.39485961734121,2052
OK,negbinomial.size,0.00124469972392009,0.00323650607936364,G10085,TNPO3,NR_034053+NM_001191028+NM_012470,ENSG00000064419,TNPO3,23534,2.79689987813395,1038
OK,negbinomial.size,0.010765069434383,0.0215396823700376,G10088,TSPAN33,NM_178562,ENSG00000158457,TSPAN33,340348,2.36923380966572,746
OK,negbinomial.size,0.182999684421002,0.245194590524311,G1009,STPG1,NM_001199014+NM_001199012+NM_178122+NM_001199013,ENSG00000001460,STPG1,90529,2.4594316186373,574
OK,negbinomial.size,0.430368190590394,0.500884881352337,G10093,ZC3HC1,NM_016478+NM_001282191+NM_001282190,ENSG00000091732,ZC3HC1,51530,2.88752527074159,749
OK,negbinomial.size,0.000237885839197849,0.000766738077928663,G10094,TMEM209,NM_032842,ENSG00000146842,TMEM209,84928,3,976
OK,negbinomial.size,0.000375052815382888,0.0011400595344366,G10099,MEST,NM_001253901+NM_177524+NM_001253902+NM_177525+NM_002402+NM_001253900,ENSG00000106484,MEST,4232,2.93859945533586,1199
OK,negbinomial.size,0.578828422646795,0.639537755434495,G101,PPP1R12B,NM_002481+NM_001167857+NM_001167858+NM_032103+NM_032104+NM_001197131,ENSG00000077157,PPP1R12B,4660,2.4594316186373,671
OK,negbinomial.size,0.170949238627665,0.231557348286655,G10101,CEP41,NM_018718+NM_001257159+NM_001257158+NR_046443+NM_001257160,ENSG00000106477,CEP41,95681,2.79448221563933,1075
OK,negbinomial.size,3.91600811896739e-06,2.13231129662471e-05,G10111,SLC35B4,NM_032826,ENSG00000205060,SLC35B4,84912,2.64385618977472,565
OK,negbinomial.size,0.892260718239436,0.915378382302912,G10112,AKR1B1,NM_001628,ENSG00000085662,AKR1B1,231,2.70043971814109,1756
OK,negbinomial.size,0.612176991349798,0.669050492212302,G10114,TMEM140,NM_018295,ENSG00000146859,TMEM140,55281,2.70043971814109,644
OK,negbinomial.size,0.220247251909684,0.286553133050962,G10115,C7orf49,NM_001243754+NM_001243752+NM_001243751+NM_001243749+NM_001243755+NM_001243753+NM_024033,NA,NA,NA,2.58496250072116,1075
OK,negbinomial.size,0.000242410506447981,0.000779096494201627,G10118,C7orf73,NM_001130929,NA,NA,NA,2.54943654186374,1907
OK,negbinomial.size,0.11115233984635,0.161383615975048,G1012,RCAN3,NM_001251979+NM_001251984+NM_001251981+NM_001251977+NM_013441+NM_001251978+NM_001251982+NM_001251980+NM_001251985+NM_001251983,ENSG00000117602,RCAN3,11123,2.58496250072116,1144
OK,negbinomial.size,0.0160650370948335,0.0305723345050921,G10126,ZC3HAV1,NM_020119+NM_024625,ENSG00000105939,ZC3HAV1,56829,2.89308479608349,1471
OK,negbinomial.size,0.687194666684768,0.736479287427224,G10128,C7orf55,NR_073060+NR_073059+NR_073058+NM_197964,NA,NA,NA,2.56434696067316,1317
OK,negbinomial.size,0.000164488863977452,0.000555349836944067,G1013,LOC100506985,NR_109781,NA,NA,NA,2.32192809488736,811
OK,negbinomial.size,0.967837568636467,0.978787674431503,G10132,PARP12,NM_022750,ENSG00000059378,PARP12,64761,2.63226821549951,870
OK,negbinomial.size,0.000810692241031839,0.00221651409813308,G10134,SLC37A3,NM_207113+NM_032295+NM_001287498,ENSG00000157800,SLC37A3,84255,2.84130225398094,1057
OK,negbinomial.size,0.00380383463986613,0.0085702568327206,G10135,MKRN1,NM_013446+NR_117084+NM_001145125+NM_001291663,ENSG00000133606,MKRN1,23608,2.51096191927738,1545
OK,negbinomial.size,0.504191734527255,0.571438763060263,G10137,NDUFB2,NM_004546,ENSG00000090266,NDUFB2,4708,2.40681699247388,2161
OK,negbinomial.size,0.0550437530286194,0.0886434181845123,G10138,MRPS33,NM_053035+NM_016071,ENSG00000090263,MRPS33,51650,2.55799545312089,1706
OK,negbinomial.size,0.0851523949857217,0.127971579589987,G10139,KIAA1147,NM_001080392,ENSG00000262599,KIAA1147,57189,2.48542682717024,893
OK,negbinomial.size,0.933368961207474,0.951281890018185,G1014,SRRM1,NM_005839,ENSG00000133226,SRRM1,10250,2.32906326916165,1974
OK,negbinomial.size,0.200137402252334,0.264644819497712,G10140,SSBP1,NM_001256513+NM_001256512+NM_003143+NR_046269+NM_001256511+NM_001256510,ENSG00000262771,SSBP1,6742,2.39231742277876,1954
OK,negbinomial.size,3.93565243430256e-25,6.83289811093914e-23,G10153,PRSS1,NM_002769,ENSG00000274247,PRSS1,5644,5.28999685119096,754
OK,negbinomial.size,0.459446790579195,0.528527730039369,G10164,GSTK1,NM_001143680+NM_001143679+NM_015917+NM_001143681,ENSG00000197448,GSTK1,373156,2.48723656146207,1752
OK,negbinomial.size,0.000693859169851379,0.00193876836441295,G1017,SYF2,NM_015484+NM_207170,ENSG00000117614,SYF2,25949,2.47393118833241,1717
OK,negbinomial.size,0.0264595937732506,0.047293053372581,G10171,ZYX,NM_003461+NM_001010972,ENSG00000159840,ZYX,7791,3.19823703119951,947
OK,negbinomial.size,0.29110647216116,0.361749377931308,G1019,RSRP1,NM_020317,ENSG00000117616,RSRP1,57035,2.61470984411521,1569
OK,negbinomial.size,0.00562058050808404,0.0120814587874432,G1020,TMEM50A,NM_014313,ENSG00000183726,TMEM50A,23585,2.66296501272243,1925
OK,negbinomial.size,0.00247170575921851,0.00590121606603001,G10208,CUL1,NM_003592,ENSG00000055130,CUL1,8454,2.61890983264449,1270
OK,negbinomial.size,0.0977986909266648,0.144339804101018,G10209,PDIA4,NM_004911,ENSG00000155660,PDIA4,9601,3.04039224962689,1669
OK,negbinomial.size,3.92021608666153e-14,1.51246627480258e-12,G1021,LDLRAP1,NM_015627,ENSG00000157978,LDLRAP1,26119,3,1457
OK,negbinomial.size,0.143118104887467,0.199701738937256,G10210,ZNF398,NM_020781+NM_170686,ENSG00000197024,ZNF398,57541,2.56961236455512,608
OK,negbinomial.size,1.37869199223433e-08,1.46951963469793e-07,G10217,ZNF746,NM_001163474+NM_152557,ENSG00000181220,ZNF746,155061,2.41503749927884,686
OK,negbinomial.size,9.17269747230196e-09,1.02616000966471e-07,G10219,ZNF467,NM_207336,ENSG00000181444,ZNF467,168544,2.74127555615787,835
OK,negbinomial.size,7.67327667321696e-09,8.75781818025319e-08,G10221,ATP6V0E2,NM_001100592+NM_001289990+NR_110612+NM_145230,ENSG00000171130,ATP6V0E2,155066,2.98185265328974,1734
OK,negbinomial.size,1.92660700182843e-07,1.4917159530452e-06,G10222,LRRC61,NM_001142928+NM_023942,ENSG00000127399,LRRC61,65999,2.66296501272243,1007
OK,negbinomial.size,3.93531654840352e-12,9.84156171717091e-11,G10223,REPIN1,NM_001099696+NM_001099695+NM_013400+NM_014374,ENSG00000214022,REPIN1,29803,2.52356195605701,1465
OK,negbinomial.size,0.307983956051408,0.37943219913102,G1023,PAQR7,NM_178422,ENSG00000182749,PAQR7,164091,2.58496250072116,982
OK,negbinomial.size,2.05720053653055e-15,9.82667007608347e-14,G10238,TMEM176B,NM_001101311+NM_014020+NM_001101314+NM_001101312,ENSG00000106565,TMEM176B,28959,3.41895215688961,1798
OK,negbinomial.size,7.17302996659167e-12,1.71772187104482e-10,G10239,TMEM176A,NM_018487,ENSG00000002933,TMEM176A,55365,2.90413998459248,1641
OK,negbinomial.size,0.65660908774884,0.709244657118512,G1024,SEPN1,NM_206926+NM_020451,NA,NA,NA,2.48542682717024,1179
OK,negbinomial.size,3.43731327943405e-05,0.000144090191349361,G10240,KCNH2,NM_172057+NM_000238+NM_172056+NM_001204798,ENSG00000055118,KCNH2,3757,2.86507041991389,1080
OK,negbinomial.size,0.00254879717192164,0.00607138281480437,G10244,AGAP3,NM_001281300+NM_031946+NM_001042535,ENSG00000133612,AGAP3,116988,2.53605290024021,990
OK,negbinomial.size,1.15688018804194e-06,7.25299606780739e-06,G10245,SLC4A2,NM_001199692+NM_003040+NM_001199693+NM_001199694,ENSG00000164889,SLC4A2,6522,2.55799545312089,1481
OK,negbinomial.size,3.62668564685441e-15,1.61289251329072e-13,G10246,TMUB1,NM_031434+NM_001136044,ENSG00000164897,TMUB1,83590,2.68449817427207,1445
OK,negbinomial.size,0.990316806876211,0.997864025640361,G10247,CDK5,NM_004935+NM_001164410,ENSG00000164885,CDK5,1020,2.48542682717024,956
OK,negbinomial.size,7.61060580894695e-05,0.000287603805957192,G10248,FASTK,NM_033015+NM_006712+NM_001258461,ENSG00000164896,FASTK,10922,2.8073549220576,1577
OK,negbinomial.size,4.72330533556016e-08,4.35890564705251e-07,G10250,CHPF2,NM_019015+NM_001284295,ENSG00000033100,CHPF2,54480,2.37851162325373,1124
OK,negbinomial.size,1.02689161036998e-11,2.36499424959699e-10,G10251,SMARCD3,NM_003078+NM_001003802+NM_001003801,ENSG00000082014,SMARCD3,6604,2.48542682717024,916
OK,negbinomial.size,4.66410900461584e-09,5.63689104332956e-08,G10253,ABCF2,NM_005692+NM_007189,ENSG00000033050,ABCF2,10061,2.55019708256048,1233
OK,negbinomial.size,0.26162839422093,0.330809683897277,G10255,NUB1,NM_001243351+NM_016118,ENSG00000013374,NUB1,51667,2.58496250072116,1413
OK,negbinomial.size,0.573364394506826,0.634743562674141,G10257,RHEB,NM_005614,ENSG00000106615,RHEB,6009,2.09953567355091,1843
OK,negbinomial.size,0.199148988631846,0.2635469172337,G1026,MTFR1L,NM_001099625+NM_001099627+NM_019557+NM_001099626,ENSG00000117640,MTFR1L,56181,2.8073549220576,1487
OK,negbinomial.size,1.42840834733264e-05,6.63357539080197e-05,G10260,PRKAG2-AS1,NR_038926,ENSG00000239911,PRKAG2-AS1,NA,2.4594316186373,538
OK,negbinomial.size,0.150330667242494,0.208093416722668,G1027,PAFAH2,NM_000437,ENSG00000158006,PAFAH2,5051,2.4594316186373,892
OK,negbinomial.size,0.00257830210239547,0.00613195768715129,G10270,INSIG1,NM_198337+NM_005542+NM_198336,ENSG00000186480,INSIG1,3638,3.43104981726747,1652
OK,negbinomial.size,0.0290574330728239,0.0512164204961839,G10277,C7orf13,NR_026865,NA,NA,NA,2.87020839524781,559
OK,negbinomial.size,0.0366645802499221,0.0625841993753634,G10289,VPS13B,NM_017890+NM_152564+NM_015243+NR_047582+NM_181661,ENSG00000132549,VPS13B,157680,2.95419631038687,976
OK,negbinomial.size,0.118408980599526,0.170168143402184,G10292,MCPH1,NM_001172575+NM_001172574+NM_024596,ENSG00000147316,MCPH1,79648,2.66296501272243,748
OK,negbinomial.size,0.238021960413782,0.3055833701103,G10297,TNKS,NM_003747,ENSG00000173273,TNKS,8658,2.76553474636298,1186
OK,negbinomial.size,1.1912779855442e-06,7.43766089453183e-06,G10298,LONRF1,NM_152271,ENSG00000154359,LONRF1,91694,2.58496250072116,542
OK,negbinomial.size,0.10686820845947,0.155991299267922,G10300,PCM1,NM_006197,ENSG00000078674,PCM1,5108,2.65615214966197,1935
OK,negbinomial.size,7.93672835086636e-09,9.00524701524102e-08,G10303,PTK2B,NM_173174+NM_004103+NM_173176+NM_173175,ENSG00000120899,PTK2B,2185,2.64385618977472,699
OK,negbinomial.size,0.00158129811278638,0.00398435929730265,G10305,PPP2R2A,NM_002717+NM_001177591,ENSG00000221914,PPP2R2A,5520,2.37851162325373,1280
OK,negbinomial.size,0.260547571067347,0.329627728642939,G10306,RBPMS,NM_006867+NM_001008710+NM_001008711+NM_001008712,ENSG00000157110,RBPMS,11030,2.90689059560852,926
OK,negbinomial.size,0.19427872232459,0.258275409386894,G10307,RAB11FIP1,NM_025151+NM_001002814,ENSG00000156675,RAB11FIP1,80223,2.93859945533586,1740
OK,negbinomial.size,0.0198714309747064,0.0366869690878628,G10312,SPIDR,NM_001282916+NM_001282919+NM_001080394+NR_104581,ENSG00000164808,SPIDR,23514,2.79866356751744,1251
OK,negbinomial.size,0.106791910168885,0.155913790715693,G10316,TOX,NM_014729,ENSG00000198846,TOX,9760,3.05889368905357,937
OK,negbinomial.size,4.11626372452266e-05,0.000167977117211873,G10317,ARFGEF1,NM_006421,ENSG00000066777,ARFGEF1,10565,2.72246602447109,1291
OK,negbinomial.size,0.0129199569247958,0.0252689278849775,G10318,STAU2,NM_001164380+NM_001164382+NM_001164383+NM_001164381+NM_014393+NM_001164384+NM_001164385,ENSG00000040341,STAU2,27067,2.63226821549951,1382
OK,negbinomial.size,0.000238268381983694,0.00076742310115904,G10319,NCOA2,NM_006540,ENSG00000140396,NCOA2,10499,2.66296501272243,577
OK,negbinomial.size,1.11928668614156e-07,9.27908191229205e-07,G1032,PDIK1L,NM_001243532+NM_152835+NM_001243533,ENSG00000175087,PDIK1L,149420,2.64385618977472,620
OK,negbinomial.size,0.00114565971711736,0.00301019089817682,G10327,SDC2,NM_002998,ENSG00000169439,SDC2,6383,3.1531178527205,1571
OK,negbinomial.size,0.011636968271854,0.0230088807617822,G10328,STK3,NM_006281+NM_001256313+NM_001256312,ENSG00000104375,STK3,6788,2.8073549220576,932
OK,negbinomial.size,1.78065674704561e-07,1.39910958331834e-06,G1033,CNKSR1,NM_006314+NR_023345,ENSG00000142675,CNKSR1,10256,2.70043971814109,772
OK,negbinomial.size,0.0535345991734147,0.0863842057823174,G10331,RIMS2,NM_001100117+NM_014677+NM_001282881+NM_001282882,ENSG00000176406,RIMS2,9699,2.77760757866355,1034
OK,negbinomial.size,0.000503492432091549,0.00147199795237128,G10332,NCALD,NM_001040626+NM_001040627+NM_032041+NM_001040630+NM_001040629+NM_001040628+NM_001040625+NM_001040624,ENSG00000104490,NCALD,83988,2.97727992349992,1144
OK,negbinomial.size,5.82201303551053e-12,1.41293370119863e-10,G10335,ENPP2,NR_045555+NM_001040092+NM_001130863+NM_006209,ENSG00000136960,ENPP2,5168,3.59111472770275,1578
OK,negbinomial.size,1.03070507613997e-07,8.60796061738357e-07,G10337,SAMD12,NM_001101676+NR_109794+NM_207506,ENSG00000177570,SAMD12,401474,2.90689059560852,1064
OK,negbinomial.size,0.000307334524800179,0.000959410819466117,G10339,ASAP1,NM_001247996+NM_018482,ENSG00000153317,ASAP1,50807,2.8073549220576,1125
OK,negbinomial.size,3.22882395095961e-05,0.000136597106978741,G1034,ZNF593,NM_015871,ENSG00000142684,ZNF593,51042,2.86776108864827,1209
OK,negbinomial.size,0.541981744965199,0.605945658643445,G10341,AGO2,NM_001164623+NM_012154,ENSG00000123908,AGO2,27161,2.4594316186373,631
OK,negbinomial.size,0.000378324053040388,0.00114922932397329,G10344,C8orf82,NM_001001795,ENSG00000213563,C8orf82,414919,2.4594316186373,1020
OK,negbinomial.size,0.000550468559945741,0.00159130008299396,G10345,FBXO25,NM_183421+NM_183420+NM_012173,ENSG00000147364,FBXO25,26260,2.55019708256048,1211
OK,negbinomial.size,0.478752063578808,0.546626233715629,G10346,ERICH1,NM_207332,ENSG00000104714,ERICH1,157697,2.70043971814109,1057
OK,negbinomial.size,0.490099815220224,0.557608208167383,G1035,CEP85,NM_001281517+NM_022778+NM_001281518,ENSG00000130695,CEP85,64793,3.04439411935845,601
OK,negbinomial.size,0.116084980142083,0.167494837897191,G10353,MSRA,NM_001135670+NM_012331+NM_001135671+NM_001199729,ENSG00000175806,MSRA,4482,2.32192809488736,742
OK,negbinomial.size,0.350862628619486,0.423757566712604,G10358,FDFT1,NM_001287743+NM_001287742+NM_001287744+NM_004462+NM_001287745+NM_001287756+NM_001287747+NM_001287748+NM_001287749+NM_001287750+NM_001287751,ENSG00000079459,FDFT1,2222,2.90250993066487,1998
OK,negbinomial.size,2.20630808494156e-17,1.4754481030261e-15,G10363,TUSC3,NM_006765+NM_178234,ENSG00000104723,TUSC3,7991,2.65287879709207,2077
OK,negbinomial.size,0.0129145124048573,0.0252637525441065,G10365,MTMR7,NM_004686,ENSG00000003987,MTMR7,9108,2.72246602447109,903
OK,negbinomial.size,2.40685879179128e-09,3.14459061827665e-08,G10366,ZDHHC2,NM_016353,ENSG00000104219,ZDHHC2,51201,2.61890983264449,1601
OK,negbinomial.size,0.0739635558741237,0.113619700941227,G10367,MTUS1,NM_001166393+NM_001001931+NM_001001925+NM_001001924+NM_020749,ENSG00000129422,MTUS1,57509,3.11371409681987,1184
OK,negbinomial.size,0.000147994177480901,0.000505903610108889,G10369,PSD3,NM_206909+NM_015310,ENSG00000156011,PSD3,23362,3.08746284125034,797
OK,negbinomial.size,0.590502493381908,0.649765338162067,G10370,CSGALNACT1,NR_024040+NM_018371+NM_001130518,ENSG00000147408,CSGALNACT1,55790,3.20492019514041,808
OK,negbinomial.size,0.00525659726154513,0.0114023450449855,G10373,NPM2,NM_001286680+NM_182795+NM_001286681,ENSG00000158806,NPM2,10361,2.87371428666503,949
OK,negbinomial.size,0.010638163197224,0.021323800667907,G10375,SLC39A14,NM_001135154+NM_015359+NM_001128431+NM_001135153,ENSG00000104635,SLC39A14,23516,2.82781902461732,1550
OK,negbinomial.size,1.82210173666586e-07,1.42177480368361e-06,G10376,SORBS3,NM_005775+NM_001018003,ENSG00000120896,SORBS3,10174,2.87446911791614,1482
OK,negbinomial.size,0.000421736412592585,0.0012615759883651,G10385,DPYSL2,NM_001197293+NM_001386+NM_001244604,ENSG00000092964,DPYSL2,1808,2.83289001416474,1826
OK,negbinomial.size,0.0513698072568241,0.0834562929484629,G10387,EPHX2,NM_001256483+NM_001979+NM_001256482+NM_001256484,ENSG00000120915,EPHX2,2053,3.03952836418664,1436
OK,negbinomial.size,0.29797111163027,0.369314002718022,G10393,INTS9,NM_001172562+NM_018250+NM_001145159+NR_026826,ENSG00000104299,INTS9,55756,2.32192809488736,807
OK,negbinomial.size,0.0374993655529108,0.0638642279214637,G10394,HMBOX1,NM_001135726+NM_024567,ENSG00000147421,HMBOX1,79618,2.53605290024021,799
OK,negbinomial.size,0.0308795467531252,0.0539331685214189,G10395,EXTL3,NM_001440+NR_073468+NR_073469,ENSG00000012232,EXTL3,2137,2.47230997219671,959
OK,negbinomial.size,3.46409296464411e-08,3.30940013595841e-07,G10396,KIF13B,NM_015254,ENSG00000197892,KIF13B,23303,2.8073549220576,1120
OK,negbinomial.size,1.17801492639926e-10,2.18380261920585e-09,G10397,DCTN6,NM_006571,ENSG00000104671,DCTN6,10671,2.81549974476699,1653
OK,negbinomial.size,0.240297132233546,0.307847667064631,G10399,WRN,NM_000553,ENSG00000165392,WRN,7486,2.66296501272243,599
OK,negbinomial.size,2.85183258273898e-08,2.79851571271386e-07,G104,ESRRG,NM_001134285+NM_001243511+NM_001243505+NM_001243509+NM_001243507+NM_001243506+NM_001243510+NM_001243512+NM_001243513+NM_206595+NM_206594+NM_001243519+NM_001243518+NM_001438+NM_001243514+NM_001243515,ENSG00000196482,ESRRG,2104,2.64385618977472,501
OK,negbinomial.size,5.26195837752739e-06,2.76996852666573e-05,G10400,GSR,NM_001195102+NM_000637+NM_001195104+NM_001195103,ENSG00000104687,GSR,2936,2.16992500144231,1181
OK,negbinomial.size,7.64384996889858e-05,0.000288739236482077,G10404,FGFR1,NM_001174064+NM_023106+NM_023105+NM_001174065+NM_001174063+NM_023110+NM_001174067+NM_001174066+NM_015850,ENSG00000077782,FGFR1,2260,2.72582503656101,1687
OK,negbinomial.size,0.0602138174567797,0.0954539673397379,G10405,TACC1,NM_001146216+NM_006283+NM_001122824,ENSG00000147526,TACC1,6867,3.03562390973072,1663
OK,negbinomial.size,0.0183447603386368,0.0341900281455849,G10406,WHSC1L1,NM_023034+NM_017778,NA,NA,NA,2.4447848426729,1545
OK,negbinomial.size,0.00296232632738844,0.00692667238634105,G10407,ADAM9,NM_003816+NR_027878+NR_027638+NR_027639,ENSG00000282230,ADAM9,8754,3.4447848426729,1554
OK,negbinomial.size,0.591468268884778,0.650557447793832,G1041,UBXN11,NM_001077262+NM_145345+NM_183008,ENSG00000158062,UBXN11,91544,2.8073549220576,607
OK,negbinomial.size,0.216968006535508,0.283184496602945,G10413,KAT6A,NM_006766+NM_001099412+NM_001099413,ENSG00000083168,KAT6A,7994,2.72246602447109,1214
OK,negbinomial.size,0.00462745082897419,0.0101819707735752,G10416,SLC20A2,NM_006749+NM_001257180+NM_001257181,ENSG00000168575,SLC20A2,6575,3.02974734339405,1062
OK,negbinomial.size,0.000150471414020195,0.000513101123057452,G10417,RNF170,NM_001160224+NM_030954+NM_001160225+NM_001160223+NR_027669+NR_027668,ENSG00000120925,RNF170,81790,2.92599941855622,1230
OK,negbinomial.size,0.239188845125482,0.306749181912054,G10418,POLB,NM_002690,ENSG00000070501,POLB,5423,2.37851162325373,897
OK,negbinomial.size,0.0113835815918011,0.0225721446542456,G10419,HOOK3,NM_032410,ENSG00000168172,HOOK3,84376,2.77258950389693,1772
OK,negbinomial.size,0.134508256026979,0.189474260479258,G10421,PRKDC,NM_006904+NM_001081640,ENSG00000253729,PRKDC,5591,2.58496250072116,1725
OK,negbinomial.size,0.0703521744694106,0.108887267462685,G10422,MCM4,NM_005914+NM_182746,ENSG00000104738,MCM4,4173,2.8073549220576,561
OK,negbinomial.size,0.0268547296377487,0.0479044653565689,G10424,ST18,NM_014682,ENSG00000147488,ST18,9705,3.23153262071835,1080
OK,negbinomial.size,0.0769385904901447,0.117351173330804,G10425,RB1CC1,NM_014781+NM_001083617,ENSG00000023287,RB1CC1,9821,2.61890983264449,1292
OK,negbinomial.size,1.04496355234496e-06,6.64829524353086e-06,G10426,MRPL15,NM_014175,ENSG00000137547,MRPL15,29088,2.92056553250559,1252
OK,negbinomial.size,0.0287496619832614,0.0508128324950829,G10428,ATP6V1H,NM_213620+NM_015941+NM_213619,ENSG00000047249,ATP6V1H,51606,2.51869630992132,1725
OK,negbinomial.size,0.0123187590508155,0.0242348565506128,G10429,TCEA1,NM_201437+NM_006756+NR_109901+NR_109902,ENSG00000187735,TCEA1,6917,2.0703893278914,1630
OK,negbinomial.size,0.444326824433925,0.514210643669685,G1043,DHDDS,NM_001243565+NM_001243564+NM_024887+NM_205861,ENSG00000117682,DHDDS,79947,2.54432051622381,1167
OK,negbinomial.size,7.5615174159624e-06,3.80308519394477e-05,G10431,LYN,NM_001111097+NM_002350,ENSG00000254087,LYN,4067,2.67807190511264,610
OK,negbinomial.size,0.00473891048610421,0.0103968126047506,G10433,NSMAF,NM_001144772+NM_003580,ENSG00000035681,NSMAF,8439,2.85798099512757,920
OK,negbinomial.size,8.59425085678818e-05,0.000317857012433772,G10434,FAM110B,NM_147189,ENSG00000169122,FAM110B,90362,3.23266075679028,775
OK,negbinomial.size,0.108768529636269,0.158534434219605,G10435,CHD7,NM_017780,ENSG00000171316,CHD7,55636,3.11547721741994,1459
OK,negbinomial.size,0.0249058649372687,0.044781945559383,G10436,RAB2A,NM_002865+NM_001242644,ENSG00000104388,RAB2A,5862,2.31410859042806,2100
OK,negbinomial.size,2.01095768075455e-08,2.06305976611955e-07,G10438,ASPH,NM_004318+NM_001164750+NM_001164751+NM_001164753+NM_001164752+NM_032466+NM_001164754+NM_001164755+NM_032468+NM_020164+NM_032467+NM_001164756,ENSG00000198363,ASPH,444,3.22004848086815,1947
