status,family,pval,qval,G,gene_short_name,id,ensembl_gene_id,hgnc_symbol,entrezgene,iqr_count,num_cells_expressed,use_for_ordering
OK,negbinomial.size,2.89727133527353e-21,8.71885520494982e-19,G7531,SPINK1,NM_003122,ENSG00000164266,SPINK1,6690,5.29435731779113,1061,TRUE
OK,negbinomial.size,4.21957855216582e-21,1.22885016674042e-18,G712,VWA1,NM_022834+NM_199121,ENSG00000179403,VWA1,64856,2.65535182861255,1509,TRUE
OK,negbinomial.size,5.20431723171523e-21,1.46826799899766e-18,G22784,NDUFB7,NM_004146,ENSG00000099795,NDUFB7,4713,2.96865819437155,2086,FALSE
OK,negbinomial.size,7.10782230882742e-21,1.887335876591e-18,G21346,NAA38,NM_032356,ENSG00000183011,NAA38,84316,2.96576884081408,2008,FALSE
OK,negbinomial.size,6.90416585894601e-21,1.887335876591e-18,G6820,TMED7,NM_181836,ENSG00000134970,TMED7,51014,2.56884283535788,1858,FALSE
OK,negbinomial.size,9.9582351076475e-21,2.5686556157669e-18,G2207,RGS2,NM_002923,ENSG00000116741,RGS2,5997,4.07892608457087,724,FALSE
OK,negbinomial.size,1.22148405223489e-20,3.0632105621046e-18,G3308,PPP1CB,NM_206876+NM_002709,ENSG00000213639,PPP1CB,5500,2.76938707185858,2145,TRUE
OK,negbinomial.size,1.72734934075905e-20,4.21473239145208e-18,G9970,VGF,NM_003378,ENSG00000128564,VGF,7425,3.4964258261195,1251,TRUE
OK,negbinomial.size,2.33213480545029e-20,5.54066132200137e-18,G22825,NDUFA11,NM_001193375+NM_175614+NR_034166,ENSG00000174886,NDUFA11,126328,2.84999510424333,2109,FALSE
OK,negbinomial.size,5.25557934285267e-20,1.21659923864805e-17,G12254,MRPL41,NM_032477,ENSG00000182154,MRPL41,64975,3.01989955743771,1931,FALSE
OK,negbinomial.size,6.72186061684338e-20,1.51712394122155e-17,G9770,CLDN3,NM_001306,ENSG00000165215,CLDN3,1365,3.24100809950379,1642,FALSE
OK,negbinomial.size,1.18145501310465e-19,2.60150630690459e-17,G4073,CCDC108,NM_194302+NM_001278296+NM_001278295+NM_152389,NA,NA,NA,2.75488750216347,757,FALSE
OK,negbinomial.size,2.90772794030243e-19,6.25023043929771e-17,G24370,RPL28,NM_000991+NM_001136137+NM_001136136+NM_001136134+NM_001136135,ENSG00000108107,RPL28,6158,2.8073549220576,2058,TRUE
OK,negbinomial.size,5.01181904783131e-19,1.05224889218189e-16,G16836,BHLHE41,NM_030762,ENSG00000123095,BHLHE41,79365,3,610,TRUE
OK,negbinomial.size,5.72423186458846e-19,1.17450830167056e-16,G8571,CDKN1A,NM_001220777+NM_078467+NM_001291549+NM_000389+NM_001220778,ENSG00000124762,CDKN1A,1026,4.00748806642947,1120,FALSE
OK,negbinomial.size,8.94450352454179e-19,1.79446617376807e-16,G23042,C19orf24,NM_017914,ENSG00000228300,C19orf24,55009,2.79991808620909,1450,FALSE
OK,negbinomial.size,3.03678377800054e-18,5.96001824951932e-16,G16675,PTMS,NM_002824,ENSG00000159335,PTMS,5763,2.90682516429454,1668,TRUE
OK,negbinomial.size,5.27943681800714e-18,1.01410118282912e-15,G23974,TMEM160,NM_017854,ENSG00000130748,TMEM160,54958,2.98173706198744,1574,TRUE
OK,negbinomial.size,7.30291793497053e-18,1.37355714826904e-15,G25789,LOC284889,NR_038911,NA,NA,NA,2.68925581162687,2137,FALSE
OK,negbinomial.size,7.89182912427785e-18,1.45402925171389e-15,G23037,GPX4,NM_002085+NM_001039847+NM_001039848,ENSG00000167468,GPX4,2879,2.62618516344767,2160,FALSE
OK,negbinomial.size,9.15491711592521e-18,1.65301183445146e-15,G24857,ID1,NM_181353+NM_002165,ENSG00000125968,ID1,3397,4.20945336562895,786,FALSE
OK,negbinomial.size,1.00763987052434e-17,1.78372014727329e-15,G24464,A1BG,NM_130786,ENSG00000121410,A1BG,1,3.16992500144231,1150,FALSE
OK,negbinomial.size,1.09372653971914e-17,1.89887753857392e-15,G12050,LCN2,NM_005564,ENSG00000148346,LCN2,3934,8.4817937875729,818,TRUE
OK,negbinomial.size,1.57496685174163e-17,2.63311124768952e-15,G12412,OGT,NM_181672+NM_181673,ENSG00000147162,OGT,8473,2.91328836680667,1844,FALSE
OK,negbinomial.size,1.56908824527846e-17,2.63311124768952e-15,G18899,CRIP1,NM_001311,ENSG00000213145,CRIP1,1396,2.81418117176644,581,FALSE
OK,negbinomial.size,2.16802811218791e-17,3.55871959942408e-15,G20838,CYBA,NM_000101,ENSG00000051523,CYBA,1535,3.28538324826381,920,TRUE
OK,negbinomial.size,3.16828946019489e-17,5.10773522261419e-15,G25164,PPDPF,NM_024299,ENSG00000125534,PPDPF,79144,2.76553474636298,1731,TRUE
OK,negbinomial.size,3.76640463605862e-17,5.96545632532232e-15,G23050,RPS15,NM_001018,ENSG00000115268,RPS15,6209,2.77258950389693,2148,FALSE
OK,negbinomial.size,6.42545185683611e-17,1.00015481661235e-14,G11804,GADD45G,NM_006705,ENSG00000130222,GADD45G,10912,2.97721976321736,850,TRUE
OK,negbinomial.size,8.22439962347588e-17,1.2584725389956e-14,G23161,C19orf70,NM_205767,ENSG00000174917,C19orf70,125988,2.88452278258006,2007,FALSE
OK,negbinomial.size,1.30286589305875e-16,1.9603788804224e-14,G7617,CCNG1,NM_004060+NM_199246,ENSG00000113328,CCNG1,900,2.71049338280501,1511,FALSE
OK,negbinomial.size,1.81990608901806e-16,2.69346101174673e-14,G16803,H2AFJ,NM_177925+NR_027716,ENSG00000246705,H2AFJ,55766,3.05309970191596,1929,FALSE
OK,negbinomial.size,1.99428105647736e-16,2.90393054481897e-14,G3492,MRPL53,NM_053050,ENSG00000204822,MRPL53,116540,2.7878585156579,1781,FALSE
OK,negbinomial.size,2.19194123869605e-16,3.10426860489358e-14,G18866,CKB,NM_001823,ENSG00000166165,CKB,1152,3.02748073642211,1654,FALSE
OK,negbinomial.size,2.20063348153732e-16,3.10426860489358e-14,G8244,HIST1H1E,NM_005321,ENSG00000168298,HIST1H1E,3008,2.93859945533586,749,FALSE
OK,negbinomial.size,2.38920503076685e-16,3.31842200273279e-14,G22355,ARHGDIA,NM_001185078+NM_001185077+NM_004309,ENSG00000141522,ARHGDIA,396,2.62148837674627,1919,TRUE
OK,negbinomial.size,3.32070643498034e-16,4.5423238931822e-14,G23823,RABAC1,NM_006423,ENSG00000105404,RABAC1,10567,2.7386013056329,2121,FALSE
OK,negbinomial.size,3.87532120867503e-16,5.22185072715197e-14,G6027,SCARNA22,NR_003004,ENSG00000249784,SCARNA22,NA,2.66296501272243,959,FALSE
OK,negbinomial.size,4.21159376409242e-16,5.59151007385682e-14,G23048,NDUFS7,NM_024407,ENSG00000115286,NDUFS7,374291,2.74416109557041,2057,FALSE
OK,negbinomial.size,4.42140462584774e-16,5.78499144379035e-14,G15057,CTSD,NM_001909,ENSG00000117984,CTSD,1509,3.05192054755377,2106,TRUE
OK,negbinomial.size,4.55731915542247e-16,5.87763961930772e-14,G23089,TIMM13,NM_012458,ENSG00000099800,TIMM13,26517,2.86941589018986,1913,FALSE
OK,negbinomial.size,4.63722745752432e-16,5.89646330796191e-14,G8725,PTP4A1,NM_003463,ENSG00000112245,PTP4A1,7803,2.83518913025433,1877,FALSE
OK,negbinomial.size,4.8539721883277e-16,6.08634179391979e-14,G5929,SCOC,NM_032547+NM_001153446+NM_001153635+NM_001153690+NM_001153585+NM_001153552+NM_001153484+NM_001153663,ENSG00000153130,SCOC,60592,2.68805599368526,1993,FALSE
OK,negbinomial.size,6.33384053952785e-16,7.8331386836791e-14,G18706,IFI27L2,NM_032036,ENSG00000276879,IFI27L2,83982,2.87854457099842,1886,FALSE
OK,negbinomial.size,6.44992430555768e-16,7.86890765278037e-14,G14323,COMTD1,NM_144589,ENSG00000165644,COMTD1,118881,2.8073549220576,1627,FALSE
OK,negbinomial.size,1.05049603398404e-15,1.26451709264106e-13,G6002,ATP5I,NM_007100+NR_033743,NA,NA,NA,2.9205655325056,2170,FALSE
OK,negbinomial.size,1.09631487495628e-15,1.28539359624744e-13,G13876,PTEN,NM_000314,ENSG00000171862,PTEN,5728,3.11547721741994,1920,TRUE
OK,negbinomial.size,1.08500547451369e-15,1.28539359624744e-13,G24923,SCAND1,NM_033630+NM_016558,ENSG00000171222,SCAND1,51282,2.93411206434354,2001,FALSE
OK,negbinomial.size,1.39815274359784e-15,1.61827217553863e-13,G6604,ARL15,NM_019087,ENSG00000185305,ARL15,54622,3.02974734339405,1036,FALSE
OK,negbinomial.size,1.52990343238278e-15,1.74835040348756e-13,G16153,SC5D,NM_006918+NM_001024956,ENSG00000109929,SC5D,6309,3.03952836418664,1634,FALSE
OK,negbinomial.size,1.62318141309477e-15,1.83176022467745e-13,G24144,CLEC11A,NM_002975,ENSG00000105472,CLEC11A,6320,3.08746284125034,765,FALSE
OK,negbinomial.size,1.75891410231382e-15,1.9604291994678e-13,G23236,RAB11B,NM_004218,ENSG00000185236,RAB11B,9230,2.58894788668841,1912,TRUE
OK,negbinomial.size,1.91857532308235e-15,2.11230463619359e-13,G20726,ZNF23,NM_145911,ENSG00000167377,ZNF23,7571,3.16992500144231,607,FALSE
OK,negbinomial.size,2.13943522152727e-15,2.32708688915039e-13,G18898,CRIP2,NR_073082+NM_001270837+NR_073081+NM_001312+NR_073084+NR_073085+NR_073083+NM_001270841,ENSG00000182809,CRIP2,1397,3.24790753124105,1804,FALSE
OK,negbinomial.size,2.33066230699977e-15,2.50490706042785e-13,G15745,DRAP1,NM_006442,ENSG00000175550,DRAP1,10589,2.85798099512757,1863,FALSE
OK,negbinomial.size,2.57007367699399e-15,2.72972060657668e-13,G10153,PRSS1,NM_002769,ENSG00000274247,PRSS1,5644,5.28999685119096,754,FALSE
OK,negbinomial.size,3.50837905750959e-15,3.68298210827867e-13,G20247,SMIM22,NM_001253790+NM_001253791+NM_001253793+NM_001253794,ENSG00000267795,SMIM22,440335,2.93859945533586,1686,FALSE
OK,negbinomial.size,3.83596732494695e-15,3.98058770225529e-13,G23376,GADD45GIP1,NM_052850,ENSG00000179271,GADD45GIP1,90480,2.84130225398094,1956,FALSE
OK,negbinomial.size,4.28220599144954e-15,4.39315405577346e-13,G12016,RPL35,NM_007209,ENSG00000136942,RPL35,11224,2.71424551766612,2156,FALSE
OK,negbinomial.size,4.35935512989022e-15,4.41342600427399e-13,G15788,CORO1B,NM_020441+NM_001018070,ENSG00000172725,CORO1B,57175,3.01989955743771,1641,FALSE
OK,negbinomial.size,4.39973793071178e-15,4.41342600427399e-13,G23160,RPL36,NM_033643+NM_015414,ENSG00000130255,RPL36,25873,2.7741880581224,2181,FALSE
OK,negbinomial.size,4.51148463774661e-15,4.47578937467872e-13,G9600,AVL9,NM_015060,ENSG00000105778,AVL9,23080,3.40599235967584,821,TRUE
OK,negbinomial.size,4.80787732211183e-15,4.71799092000278e-13,G15383,MDK,NM_001270550+NM_001012334+NM_002391+NM_001270552+NM_001270551+NM_001012333+NR_073039,ENSG00000110492,MDK,4192,3.23266075679027,1871,FALSE
OK,negbinomial.size,6.05224623233102e-15,5.87523429951446e-13,G3792,MZT2A,NM_001085365,ENSG00000173272,MZT2A,653784,2.63226821549951,1566,FALSE
OK,negbinomial.size,6.58551624462749e-15,6.32489794218053e-13,G10848,SDCBP,NM_005625+NM_001007067+NM_001007069+NM_001007068+NM_001007070,ENSG00000137575,SDCBP,6386,2.9865276688191,1939,FALSE
OK,negbinomial.size,7.01337051693207e-15,6.66491673966976e-13,G23681,COX7A1,NM_001864,ENSG00000161281,COX7A1,1346,3.1926450779424,934,FALSE
OK,negbinomial.size,7.44065939842583e-15,6.99732010926962e-13,G5324,H1FX,NM_006026,ENSG00000184897,H1FX,8971,2.77258950389693,1542,TRUE
OK,negbinomial.size,8.76570504546742e-15,8.15843145881236e-13,G23488,CCDC124,NM_001136203+NM_138442,ENSG00000007080,CCDC124,115098,3.16992500144231,1680,FALSE
OK,negbinomial.size,8.97820602389324e-15,8.18739838219275e-13,G12680,DYNLT3,NM_006520,ENSG00000165169,DYNLT3,6990,3.02480675912494,1710,FALSE
OK,negbinomial.size,8.9168784085295e-15,8.18739838219275e-13,G23572,ZNF91,NM_003430,ENSG00000167232,ZNF91,7644,2.67807190511264,1165,FALSE
OK,negbinomial.size,9.92442732840473e-15,8.95977299208379e-13,G3525,TMSB10,NM_021103,ENSG00000034510,TMSB10,9168,3.27239530181888,2155,FALSE
OK,negbinomial.size,1.09175783407934e-14,9.75880170897853e-13,G5575,BCL6,NM_001134738+NM_001130845+NM_001706,ENSG00000113916,BCL6,604,4.26642765880453,616,TRUE
OK,negbinomial.size,1.26828474715256e-14,1.12255634287189e-12,G16681,C12orf57,NM_138425,ENSG00000111678,C12orf57,113246,2.84799690655495,1847,FALSE
OK,negbinomial.size,1.40772136804277e-14,1.23387461268836e-12,G13569,DDX3Y,NM_001122665+NM_004660,ENSG00000067048,DDX3Y,8653,3.35750084112653,692,TRUE
OK,negbinomial.size,1.48379550162799e-14,1.2880486335286e-12,G12205,PHPT1,NM_001287343+NM_001287342+NM_014172+NM_001135861+NR_109808+NR_109807,ENSG00000054148,PHPT1,29085,2.86652882650762,2142,FALSE
OK,negbinomial.size,1.70359822851015e-14,1.46476998161806e-12,G6512,MSMO1,NM_006745+NM_001017369,ENSG00000052802,MSMO1,6307,3.1197392442741,1722,FALSE
OK,negbinomial.size,1.75081787449287e-14,1.47723212812352e-12,G23507,FKBP8,NM_012181,ENSG00000105701,FKBP8,23770,2.76081233612057,1818,TRUE
OK,negbinomial.size,1.74787911281506e-14,1.47723212812352e-12,G8214,C6orf62,NM_030939,ENSG00000112308,C6orf62,81688,2.94753258010586,2050,TRUE
OK,negbinomial.size,1.83852361278702e-14,1.53686955335567e-12,G11104,LY6E,NM_002346+NM_001127213,ENSG00000160932,LY6E,4061,3.11547721741994,1142,FALSE
OK,negbinomial.size,1.86563129311425e-14,1.53866801776251e-12,G19441,SERF2,NM_001199877+NM_001018108+NM_001199876+NM_001199875+NR_037672+NM_001199878,ENSG00000140264,SERF2,10169,2.85174904141606,2202,FALSE
OK,negbinomial.size,1.87476165212534e-14,1.53866801776251e-12,G20090,FAM173A,NM_023933+NM_001271285,ENSG00000103254,FAM173A,65990,2.67807190511264,1325,TRUE
OK,negbinomial.size,1.89859810065795e-14,1.54419312186847e-12,G24897,MAP1LC3A,NM_181509+NM_032514,ENSG00000101460,MAP1LC3A,84557,2.90689059560852,1636,TRUE
OK,negbinomial.size,2.48655609821342e-14,2.00434182630989e-12,G15650,FKBP2,NM_004470+NM_001135208+NM_057092,ENSG00000173486,FKBP2,2286,2.94341647163363,2150,FALSE
OK,negbinomial.size,2.57478738137113e-14,2.05709561761226e-12,G3703,CHCHD5,NM_032309,ENSG00000125611,CHCHD5,84269,3,1496,FALSE
OK,negbinomial.size,3.14512628236629e-14,2.4907193050178e-12,G13597,EIF1AY,NM_004681+NM_001278612,ENSG00000198692,EIF1AY,9086,2.91285228109711,920,TRUE
OK,negbinomial.size,3.52694741767318e-14,2.74493804196151e-12,G26118,ARSA,NM_001085427+NM_001085425+NM_000487+NM_001085428+NM_001085426,ENSG00000100299,ARSA,410,2.63226821549951,1787,FALSE
OK,negbinomial.size,3.50772257008584e-14,2.74493804196151e-12,G4622,PLS1,NM_001145319+NM_002670+NM_001172312,ENSG00000120756,PLS1,5357,3.11547721741994,1597,FALSE
OK,negbinomial.size,3.66015964364155e-14,2.82426677459794e-12,G7279,ARRDC3,NM_020801,ENSG00000113369,ARRDC3,57561,3.41503749927884,1098,FALSE
OK,negbinomial.size,4.37824263860861e-14,3.34972665604733e-12,G15740,CCDC85B,NM_006848,ENSG00000175602,CCDC85B,11007,2.58496250072116,867,FALSE
OK,negbinomial.size,4.53821310040394e-14,3.4429401571804e-12,G21920,C1QL1,NM_006688,ENSG00000131094,C1QL1,10882,3.03180783734785,784,TRUE
OK,negbinomial.size,5.08772196576055e-14,3.82766282557385e-12,G24221,ZNF83,NM_001105550+NM_001277945+NM_001105552+NM_001105551+NM_001105549+NM_001277948+NM_001277947+NM_001277946+NM_018300+NM_001277949+NM_001277952+NM_001277951,ENSG00000167766,ZNF83,55769,2.97260559298116,1117,FALSE
OK,negbinomial.size,5.4285124019701e-14,4.05029834421373e-12,G2075,RGS4,NM_001102445+NM_005613+NM_001113381+NM_001113380,ENSG00000117152,RGS4,5999,4.02236781302845,1197,FALSE
OK,negbinomial.size,5.94682960170604e-14,4.40065390526247e-12,G23362,JUNB,NM_002229,ENSG00000171223,JUNB,3726,3.0703893278914,1660,TRUE
OK,negbinomial.size,6.33765912133487e-14,4.65173874369197e-12,G10009,SYPL1,NM_182715+NM_006754,ENSG00000008282,SYPL1,6856,3.10153802646206,1589,FALSE
OK,negbinomial.size,6.62908250961086e-14,4.82639974973926e-12,G24077,FCGRT,NM_001136019+NM_004107,ENSG00000104870,FCGRT,2217,2.94251450533924,1784,FALSE
OK,negbinomial.size,7.10148790453864e-14,5.12897862417399e-12,G2986,FAP,NM_001291807+NM_004460,ENSG00000078098,FAP,2191,3.64276910655805,902,FALSE
OK,negbinomial.size,7.56995417209087e-14,5.42393224330448e-12,G3514,REG1A,NM_002909,ENSG00000115386,REG1A,5967,5.22239242133645,1124,TRUE
OK,negbinomial.size,7.76965884404111e-14,5.52318740503962e-12,G10246,TMUB1,NM_031434+NM_001136044,ENSG00000164897,TMUB1,83590,2.68449817427207,1445,TRUE
OK,negbinomial.size,9.3040924584234e-14,6.56229271208175e-12,G14107,RAB18,NM_001256415+NM_001256412+NM_001256411+NM_001256410+NM_021252+NR_046172,ENSG00000099246,RAB18,22931,2.8073549220576,1911,FALSE
OK,negbinomial.size,1.00588554748853e-13,7.03963931994299e-12,G20200,HCFC1R1,NM_001288668+NM_001288667+NM_001288666+NM_001288665+NM_017885+NM_001002018+NM_001002017,ENSG00000103145,HCFC1R1,54985,2.94753258010586,1628,FALSE
OK,negbinomial.size,1.13901849966019e-13,7.91004539610168e-12,G127,AURKAIP1,NM_017900+NM_001127229+NM_001127230,ENSG00000175756,AURKAIP1,54998,2.70895121799661,1898,FALSE
OK,negbinomial.size,1.21353365792113e-13,8.36319226237554e-12,G20947,PFN1,NM_005022,ENSG00000108518,PFN1,5216,2.77356502836755,2169,FALSE
OK,negbinomial.size,1.2303279852848e-13,8.41469776602358e-12,G7307,PJA2,NM_014819,ENSG00000198961,PJA2,9867,2.98489310760979,1894,FALSE
OK,negbinomial.size,1.24149583944912e-13,8.4272364199599e-12,G22351,ANAPC11,NM_001289414+NM_001289419+NM_001002246+NM_001002248+NM_001289417+NM_016476+NM_001289420+NM_001002249+NM_001002245+NM_001002247+NM_001289415+NM_001289418+NM_001002244+NM_001289416,ENSG00000141552,ANAPC11,51529,2.70895121799661,2131,FALSE
OK,negbinomial.size,1.47476698029036e-13,9.93596738661296e-12,G4387,STT3B,NM_178862,ENSG00000163527,STT3B,201595,2.77254182253257,1584,FALSE
OK,negbinomial.size,1.74932613836536e-13,1.16984565756759e-11,G257,CMPK1,NR_046394+NM_016308+NM_001136140+NR_046395,ENSG00000162368,CMPK1,51727,2.66296501272243,1888,FALSE
OK,negbinomial.size,1.90535021079647e-13,1.26481630169636e-11,G7465,VTRNA1-3,NR_026705,ENSG00000202515,VTRNA1-3,NA,2.8073549220576,548,FALSE
OK,negbinomial.size,2.44903920406744e-13,1.60865162860893e-11,G14498,FBXL15,NM_024326,ENSG00000107872,FBXL15,79176,2.97400479146706,1602,FALSE
OK,negbinomial.size,2.45894910000036e-13,1.60865162860893e-11,G3041,GLS,NM_014905+NM_001256310,ENSG00000115419,GLS,2744,3.76697452935015,1820,FALSE
OK,negbinomial.size,2.48094167703717e-13,1.611362694985e-11,G13404,LAGE3,NM_006014,ENSG00000196976,LAGE3,8270,3.10433665981474,1429,FALSE
OK,negbinomial.size,2.79331446871472e-13,1.80128878739689e-11,G20084,METRN,NM_024042,ENSG00000103260,METRN,79006,2.8073549220576,1366,TRUE
OK,negbinomial.size,3.91808491136762e-13,2.50868585672531e-11,G5075,SMIM4,NM_001124767,ENSG00000168273,SMIM4,440957,2.62449086490779,1625,FALSE
OK,negbinomial.size,4.01098668732007e-13,2.53243650531901e-11,G16822,GOLT1B,NM_016072,ENSG00000111711,GOLT1B,51026,2.96962635095648,1287,FALSE
OK,negbinomial.size,4.01128068520845e-13,2.53243650531901e-11,G96,ZBTB41,NM_194314,ENSG00000177888,ZBTB41,360023,3,1142,FALSE
OK,negbinomial.size,4.5281347431892e-13,2.83888892093834e-11,G1104,SERINC2,NM_001199038+NM_001199037+NM_178865+NM_018565+NM_001199039,ENSG00000168528,SERINC2,347735,4.0703893278914,1151,TRUE
OK,negbinomial.size,4.61164259665302e-13,2.87130409397128e-11,G17932,KCTD12,NM_138444,ENSG00000178695,KCTD12,115207,3.4447848426729,1231,FALSE
OK,negbinomial.size,5.15027340162016e-13,3.18470330615252e-11,G23123,PIAS4,NM_015897,ENSG00000105229,PIAS4,51588,3.16992500144231,1055,FALSE
OK,negbinomial.size,5.53420817075232e-13,3.38862258315236e-11,G15035,RPLP2,NM_001004,ENSG00000177600,RPLP2,6181,2.43946603368446,2154,TRUE
OK,negbinomial.size,5.55511898877436e-13,3.38862258315236e-11,G23266,PIN1,NR_038422+NM_006221+NR_038830,ENSG00000127445,PIN1,5300,3.08746284125034,1978,FALSE
OK,negbinomial.size,5.83428539917637e-13,3.53502876401102e-11,G14662,CALY,NM_015722,ENSG00000130643,CALY,50632,2.83007499855769,879,TRUE
OK,negbinomial.size,7.29543971680948e-13,4.39088198422374e-11,G13491,CD24,NM_001291738+NM_013230+NM_001291739+NM_001291737+NR_117090+NR_117089,ENSG00000272398,CD24,100133941,4.59693514238723,1546,FALSE
OK,negbinomial.size,7.42464271541848e-13,4.43905128707272e-11,G4652,SPTSSB,NM_001040100,ENSG00000196542,SPTSSB,165679,3.79441586635011,942,TRUE
OK,negbinomial.size,9.1799369217767e-13,5.45239937696053e-11,G23176,ALKBH7,NM_032306,ENSG00000125652,ALKBH7,84266,2.85798099512757,1691,FALSE
OK,negbinomial.size,9.27935349966947e-13,5.47542505849778e-11,G19523,C2CD4B,NM_001007595,ENSG00000205502,C2CD4B,388125,3.10433665981474,801,TRUE
OK,negbinomial.size,9.58468483063554e-13,5.61886588642712e-11,G7557,NDST1,NM_001543,ENSG00000070614,NDST1,3340,3.29278174922785,900,TRUE
OK,negbinomial.size,9.84560760079941e-13,5.73459002709788e-11,G25965,CBX6,NM_014292,ENSG00000183741,CBX6,23466,2.8073549220576,1639,FALSE
