status,family,pval,qval,G,gene_short_name,id,ensembl_gene_id,hgnc_symbol,entrezgene,iqr_count,num_cells_expressed,use_for_ordering
OK,negbinomial.size,0.480814275396628,0.621449882871413,G9215,STK17A,NM_004760,ENSG00000164543,STK17A,9263,2.88752527074159,744,FALSE
OK,negbinomial.size,0.480930624034739,0.621506108472033,G17553,DACH1,NM_004392+NM_080760+NM_080759,ENSG00000276644,DACH1,1602,2.76553474636298,920,FALSE
OK,negbinomial.size,0.481148019504638,0.621625361226909,G1057,WDTC1,NM_015023+NM_001276252,ENSG00000142784,WDTC1,23038,2.4594316186373,1003,FALSE
OK,negbinomial.size,0.481160614117594,0.621625361226909,G11235,TRUB2,NM_015679,ENSG00000167112,TRUB2,26995,2.87446911791614,1107,FALSE
OK,negbinomial.size,0.481765787862803,0.622318147492543,G14815,EXT2,NM_001178083+NM_207122+NM_000401,ENSG00000151348,EXT2,2132,2.7279204545632,1298,FALSE
OK,negbinomial.size,0.481915973047643,0.622423090797442,G10289,VPS13B,NM_017890+NM_152564+NM_015243+NR_047582+NM_181661,ENSG00000132549,VPS13B,157680,2.95419631038687,976,FALSE
OK,negbinomial.size,0.482313321460326,0.622758104425604,G23173,MLLT1,NM_005934,ENSG00000130382,MLLT1,4298,2.41503749927884,744,FALSE
OK,negbinomial.size,0.482268301983606,0.622758104425604,G5632,NCBP2-AS2,NR_024388,ENSG00000270170,NCBP2-AS2,152217,2.85078584381551,1438,FALSE
OK,negbinomial.size,0.482645209450718,0.623097519079234,G22518,ZNF516,NM_014643,ENSG00000101493,ZNF516,9658,2.90689059560852,1156,FALSE
OK,negbinomial.size,0.48312908529208,0.623454742998414,G16540,POLR3B,NM_018082+NM_001160708,ENSG00000013503,POLR3B,55703,2.93859945533586,548,FALSE
OK,negbinomial.size,0.483041944614209,0.623454742998414,G17071,DNAJC14,NM_032364,ENSG00000135392,DNAJC14,85406,2.63226821549951,1133,FALSE
OK,negbinomial.size,0.483094047164952,0.623454742998414,G7922,MUT,NM_000255,ENSG00000146085,MUT,4594,2.77760757866355,1373,FALSE
OK,negbinomial.size,0.483400921296337,0.623617601129081,G13194,BCORL1,NM_021946,ENSG00000085185,BCORL1,63035,2.8073549220576,487,FALSE
OK,negbinomial.size,0.483462515540811,0.623617601129081,G20889,STX8,NR_033656+NM_004853,ENSG00000170310,STX8,9482,2.63410940186145,1370,FALSE
OK,negbinomial.size,0.483454750140906,0.623617601129081,G22635,ZSCAN30,NM_001166012+NM_001112734+NM_001288711,ENSG00000186814,ZSCAN30,100101467,2.70043971814109,785,FALSE
OK,negbinomial.size,0.483804572759687,0.623969668982064,G309,GNG12,NM_018841,ENSG00000172380,GNG12,55970,2.79007693062577,1605,FALSE
OK,negbinomial.size,0.484054171091896,0.62420240774427,G4453,DCP1A,NM_001290205+NM_001290204+NM_018403+NM_001290207+NM_001290206,ENSG00000272886,DCP1A,55802,2.83650126771712,1425,FALSE
