status,family,pval,qval,G,gene_short_name,id,ensembl_gene_id,hgnc_symbol,entrezgene,iqr_count,num_cells_expressed
OK,negbinomial.size,0.0440725216572122,0.0553620043858789,G4145,PDE6D,NM_002601+NM_001291018+NR_110994,ENSG00000156973,PDE6D,5147,2.62449086490779,1138
OK,negbinomial.size,8.53724352002386e-17,9.19740268481807e-16,G4146,PTMA,NM_001099285+NM_002823,ENSG00000187514,PTMA,5757,2.37196877738696,2144
OK,negbinomial.size,0.000155408322080432,0.000319305036809773,G415,MAN1A2,NM_006699,ENSG00000198162,MAN1A2,10905,2.54432051622381,1339
OK,negbinomial.size,0.0129996441676224,0.0181560624296558,G4166,ATG16L1,NM_001190267+NM_001190266+NM_198890+NM_030803+NM_017974,ENSG00000085978,ATG16L1,55054,2.64385618977472,727
OK,negbinomial.size,1.23985419867931e-05,3.10152499464584e-05,G4169,USP40,NM_018218,ENSG00000085982,USP40,55230,2.48542682717024,1058
OK,negbinomial.size,1.60221889064358e-10,8.34188705001745e-10,G4181,COPS8,NM_006710+NM_198189,ENSG00000198612,COPS8,10920,2.85798099512757,1531
OK,negbinomial.size,8.70464093995776e-16,8.50492406990678e-15,G4184,RAB17,NR_033308+NM_022449,ENSG00000124839,RAB17,64284,2.77760757866355,1263
OK,negbinomial.size,1.6211171740304e-34,7.66253709274683e-33,G4189,PER2,NM_022817,ENSG00000132326,PER2,8864,3.32192809488736,1131
OK,negbinomial.size,0.0351104403708002,0.0449868089224503,G419,WARS2,NM_015836+NM_201263,ENSG00000116874,WARS2,10352,2.52356195605701,699
OK,negbinomial.size,0.0111051625220168,0.0157241855785394,G4191,ILKAP,NM_030768,ENSG00000132323,ILKAP,80895,2.43295940727611,1048
OK,negbinomial.size,1.39116290781712e-07,4.77544438470456e-07,G42,RAB3B,NM_002867,ENSG00000169213,RAB3B,5865,2.72935241005633,1627
OK,negbinomial.size,1.46184485028691e-06,4.30588427679942e-06,G4209,MYEOV2,NM_138336+NM_001163424,NA,NA,NA,2.82854569369574,2008
OK,negbinomial.size,4.16674342383975e-09,1.77356716786541e-08,G4210,GPC1,NM_002081,ENSG00000063660,GPC1,2817,2.8073549220576,826
OK,negbinomial.size,3.11001762104121e-15,2.86795087668642e-14,G4213,RNPEPL1,NM_018226,ENSG00000142327,RNPEPL1,57140,2.63226821549951,1051
OK,negbinomial.size,3.09262256097249e-06,8.56973495410055e-06,G4214,CAPN10,NM_023083+NM_023085,ENSG00000142330,CAPN10,11132,2.29498159088976,562
OK,negbinomial.size,0.0798310086190533,0.0956108179640241,G4215,DUSP28,NM_001033575,ENSG00000188542,DUSP28,285193,2.64346438472211,640
OK,negbinomial.size,0.00958786611530749,0.0137833209058911,G4222,MTERFD2,NR_028051+NR_028050+NR_028049+NM_182501,NA,NA,NA,2.84799690655495,1261
OK,negbinomial.size,1.8218809236696e-05,4.42148951045407e-05,G4224,SEPT2,NM_006155+NM_001008491+NM_004404+NM_001282973+NM_001282972+NM_001008492,ENSG00000168385,SEPT2,4735,2.48542682717024,2085
OK,negbinomial.size,1.97424077353967e-08,7.62337284153811e-08,G4225,STK25,NM_006374+NM_001282305+NM_001282307+NM_001271979+NM_001271978+NM_001271977+NM_001282306+NM_001282308+NM_001271980,ENSG00000115694,STK25,10494,2.51096191927738,1535
OK,negbinomial.size,7.9091714488704e-15,7.00039214121588e-14,G4226,BOK,NM_032515,ENSG00000176720,BOK,666,2.36259790861333,907
OK,negbinomial.size,9.40281021368319e-09,3.78291312874919e-08,G4227,ATG4B,NM_178326+NM_013325,ENSG00000168397,ATG4B,23192,2.61470984411521,1571
OK,negbinomial.size,2.27103988677112e-07,7.60213129320342e-07,G4228,THAP4,NM_015963+NM_001164356,ENSG00000176946,THAP4,51078,2.61470984411521,1495
OK,negbinomial.size,0.00205087736285284,0.00337932484610977,G4230,DTYMK,NM_012145+NM_001165031+NR_033255,ENSG00000168393,DTYMK,1841,2.53605290024021,912
OK,negbinomial.size,3.50256364792472e-20,5.20941426910452e-19,G4231,D2HGDH,NM_152783+NM_001287249+NR_109778,ENSG00000180902,D2HGDH,728294,2.8073549220576,802
OK,negbinomial.size,0.00112593635240364,0.00195555086369759,G4233,ING5,NM_032329,ENSG00000168395,ING5,84289,2.58496250072116,602
OK,negbinomial.size,1.947737000325e-05,4.69286619667309e-05,G4239,CEP63,NM_001042383+NM_001042384+NM_001042400+NM_025180,ENSG00000182923,CEP63,80254,2.92599941855622,1224
OK,negbinomial.size,5.76596840050121e-06,1.52430930365227e-05,G4241,CLASP2,NM_015097+NM_001207044,ENSG00000163539,CLASP2,23122,2.76553474636298,1131
OK,negbinomial.size,0.0116454949049859,0.0164234564299503,G4249,VPS8,NM_015303+NM_001009921,ENSG00000156931,VPS8,23355,3,838
OK,negbinomial.size,8.19110190729246e-06,2.11223273404845e-05,G425,LIX1L,NM_153713,ENSG00000271601,LIX1L,128077,2.47230997219671,1143
OK,negbinomial.size,2.34453341945499e-12,1.56440855216849e-11,G4254,GOLIM4,NM_014498,ENSG00000173905,GOLIM4,27333,2.84799690655495,1063
OK,negbinomial.size,6.04665880062142e-06,1.59384629640906e-05,G4257,EDEM1,NM_014674,ENSG00000134109,EDEM1,9695,2.58496250072116,1134
OK,negbinomial.size,0.342837050674338,0.366244573835986,G4259,ATG7,NM_001136031+NM_001144912+NM_006395,ENSG00000197548,ATG7,10533,2.75488750216347,836
OK,negbinomial.size,0.000355689101450139,0.000681919984687165,G426,PDE4DIP,NM_001198834+NM_014644+NM_001198832+NM_001002812+NM_001002811+NM_001195261+NM_001195260+NM_022359+NM_001002810,ENSG00000178104,PDE4DIP,653513,2.73696559416621,1733
OK,negbinomial.size,2.99388090287542e-06,8.31654055112593e-06,G4262,ANKRD28,NM_001195098+NM_001195099+NM_015199,ENSG00000206560,ANKRD28,23243,2.4594316186373,706
OK,negbinomial.size,3.93527453855946e-06,1.0723712204683e-05,G4263,THUMPD3-AS1,NR_027007,ENSG00000206573,THUMPD3-AS1,NA,2.58496250072116,1248
OK,negbinomial.size,0.014374967668145,0.0198739981788687,G4268,CMC1,NM_182523,ENSG00000187118,CMC1,152100,2.63226821549951,1424
OK,negbinomial.size,5.07068976629876e-07,1.61134062689705e-06,G427,RNF115,NM_014455,ENSG00000265491,RNF115,27246,2.53605290024021,1174
OK,negbinomial.size,0.000497793930744177,0.000930259492187628,G4271,SETD2,NM_014159,ENSG00000181555,SETD2,29072,2.77760757866355,1436
OK,negbinomial.size,0.032315609128771,0.0416810735216417,G4276,CCDC66,NM_001141947+NM_001012506+NR_024460,ENSG00000180376,CCDC66,285331,2.4594316186373,757
OK,negbinomial.size,7.98917555744295e-05,0.000173255529504192,G4277,DENND6A,NM_152678,ENSG00000174839,DENND6A,201627,2.52356195605701,899
OK,negbinomial.size,4.20414580452915e-05,9.57734754561927e-05,G4279,ATXN7,NM_000333+NM_001177387+NM_001128149,ENSG00000285258,ATXN7,6314,2.8073549220576,1153
OK,negbinomial.size,1.36631779284485e-18,1.7672087440979e-17,G428,NOTCH2NL,NM_203458,ENSG00000264343,NOTCH2NL,100996717,2.63226821549951,600
OK,negbinomial.size,0.227457492210434,0.249998324771828,G4280,FHIT,NM_002012+NM_001166243,ENSG00000189283,FHIT,2272,2.50250034052918,590
OK,negbinomial.size,0.000325926387761559,0.000630077821993867,G4283,FOXP1,NM_001244816+NM_001244812+NM_001244810+NM_001244808+NM_032682+NM_001244813+NM_001244815+NM_001244814+NM_001012505,ENSG00000114861,FOXP1,27086,2.73039294024272,1875
OK,negbinomial.size,0.00794975499323571,0.0116114525285443,G4285,GBE1,NM_000158,ENSG00000114480,GBE1,2632,3.03562390973072,1046
OK,negbinomial.size,0.0038158732218884,0.00597048586606733,G4286,ROBO1,NM_002941+NM_133631+NM_001145845,ENSG00000169855,ROBO1,6091,3.12928301694497,469
OK,negbinomial.size,6.08759142765652e-13,4.3756986790512e-12,G4287,ROBO2,NM_002942+NM_001290040+NM_001290039+NM_001290065+NM_001128929,ENSG00000185008,ROBO2,6092,3.43295940727611,683
OK,negbinomial.size,1.49820319442958e-27,4.18754750443042e-26,G429,SEC22B,NM_004892,ENSG00000265808,SEC22B,9554,2.63742992061529,2044
OK,negbinomial.size,0.471594737293045,0.492601792002963,G4290,CMSS1,NM_032359+NM_001167924,ENSG00000184220,CMSS1,84319,2.4594316186373,866
OK,negbinomial.size,0.0242815357504771,0.0320581609762076,G4291,DCBLD2,NM_080927,ENSG00000057019,DCBLD2,131566,3.11547721741994,741
OK,negbinomial.size,3.28735722644744e-12,2.15685036630578e-11,G4292,FILIP1L,NM_182909+NM_001282794+NM_001282793+NM_001042459+NM_014890,ENSG00000168386,FILIP1L,11259,3.81589167873708,611
OK,negbinomial.size,1.85069020057655e-05,4.4829705207419e-05,G4299,ZBTB20,NM_001164347+NM_001164346+NM_001164344+NR_121662+NM_001164343+NM_001164345+NM_015642+NM_001164342,ENSG00000181722,ZBTB20,26137,3.35251641472078,1938
OK,negbinomial.size,0.00458576868773077,0.00704566366794305,G43,USP24,NM_015306,ENSG00000162402,USP24,23358,2.64385618977472,1048
OK,negbinomial.size,1.42725311693245e-06,4.21361711565277e-06,G4303,EEFSEC,NM_021937,ENSG00000132394,EEFSEC,60678,2.70043971814109,689
OK,negbinomial.size,0.0389787570873429,0.0494380751593891,G4304,COPG1,NM_016128,ENSG00000181789,COPG1,22820,2.62243720613982,2032
OK,negbinomial.size,0.00226361991881577,0.00370216678026608,G4306,PIK3CB,NM_001256045+NM_006219,ENSG00000051382,PIK3CB,5291,2.4594316186373,825
OK,negbinomial.size,0.0021177657315667,0.00348064609950558,G4307,STAG1,NM_005862,ENSG00000118007,STAG1,10274,2.8073549220576,825
OK,negbinomial.size,0.000161964936051254,0.000331193531748747,G4311,MBNL1,NM_021038+NM_207292+NM_207297+NM_207296+NM_207295+NM_207294+NM_207293,ENSG00000152601,MBNL1,4154,2.58496250072116,1565
OK,negbinomial.size,0.00364018841084629,0.00570846291004349,G4313,TNIK,NM_001161566+NM_001161564+NM_001161562+NM_001161563+NM_001161560+NM_015028+NM_001161561+NM_001161565+NR_027767,ENSG00000154310,TNIK,23043,2.73696559416621,738
OK,negbinomial.size,4.61743764280862e-07,1.47301155615817e-06,G4314,FNDC3B,NM_022763+NM_001135095,ENSG00000075420,FNDC3B,64778,2.82781902461732,1562
OK,negbinomial.size,1.68797674589832e-09,7.65781611154273e-09,G4317,PHC3,NM_024947,ENSG00000173889,PHC3,80012,3.03703392980893,1426
OK,negbinomial.size,0.00645196907874595,0.00962708811023003,G4318,MRPL47,NM_020409+NM_177988,ENSG00000136522,MRPL47,57129,2.50250034052918,1368
OK,negbinomial.size,0.521294286556542,0.54119650632848,G4321,YEATS2,NM_018023,ENSG00000163872,YEATS2,55689,2.52356195605701,759
