status,family,pval,qval,G,gene_short_name,id,ensembl_gene_id,hgnc_symbol,entrezgene,iqr_count,num_cells_expressed,use_for_ordering
OK,negbinomial.size,1.79150822337687e-62,1.61737362406464e-58,G19458,DUOX2,NM_014080,ENSG00000140279,DUOX2,50506,6.8703647195834,409,TRUE
OK,negbinomial.size,4.11878800862133e-57,1.85922090709167e-53,G6327,SPP1,NM_001040058+NM_000582+NM_001251830+NM_001251829+NM_001040060,ENSG00000118785,SPP1,6696,6.78744095497308,967,TRUE
OK,negbinomial.size,5.152293648351e-48,1.55049690191043e-44,G13525,RPS4Y1,NM_001008,ENSG00000129824,RPS4Y1,6192,2.54189377882927,1082,TRUE
OK,negbinomial.size,1.68387701919984e-44,3.80051043233404e-41,G21601,CCL2,NM_002982,ENSG00000108691,CCL2,6347,6.46350707171957,409,TRUE
OK,negbinomial.size,7.69319900167225e-43,1.38908401174194e-39,G17656,OLFM4,NM_006418,ENSG00000102837,OLFM4,10562,6.57166002871259,620,TRUE
OK,negbinomial.size,9.75395953773848e-43,1.46764577844505e-39,G23282,ICAM1,NM_000201,ENSG00000090339,ICAM1,3383,3.78133321726135,507,TRUE
OK,negbinomial.size,5.5634958794845e-32,7.17532011428373e-29,G2324,PIGR,NM_002644,ENSG00000162896,PIGR,5284,6.42066204847272,553,TRUE
OK,negbinomial.size,2.21780361524335e-30,2.50279137980212e-27,G17199,TSPAN8,NM_004616,ENSG00000127324,TSPAN8,7103,6.50378039448879,620,TRUE
OK,negbinomial.size,2.89299529038341e-30,2.90199572017572e-27,G16001,BIRC3,NM_001165+NM_182962,ENSG00000023445,BIRC3,330,3.90689059560852,484,TRUE
OK,negbinomial.size,6.13778129358362e-30,5.54118895184729e-27,G16004,MMP7,NM_002423,ENSG00000137673,MMP7,4316,7.53430189759468,546,TRUE
OK,negbinomial.size,1.15660672749678e-27,9.49258685076445e-25,G9343,CFTR,NM_000492,ENSG00000001626,CFTR,1080,8.07815019043882,478,TRUE
OK,negbinomial.size,1.53385752689563e-27,1.15397214606781e-24,G24941,TGM2,NM_004613+NM_198951,ENSG00000198959,TGM2,7052,4.64744492352011,538,TRUE
OK,negbinomial.size,1.248068614201e-25,8.66735649923587e-23,G16232,TMEM45B,NM_138788,ENSG00000151715,TMEM45B,120224,2.98185265328974,943,TRUE
OK,negbinomial.size,7.91780586109162e-25,5.10585366528108e-22,G22854,MAST1,NM_014975,ENSG00000105613,MAST1,22983,2.91730272273871,801,TRUE
OK,negbinomial.size,1.45326786460315e-24,8.74673485442482e-22,G8989,SOD2,NM_001024466+NM_001024465+NM_000636,ENSG00000112096,SOD2,6648,4,1290,TRUE
OK,negbinomial.size,1.68186878015621e-24,9.48994459203142e-22,G9725,ERV3-1,NM_001007253,ENSG00000213462,ERV3-1,2086,2.99086853099372,748,TRUE
OK,negbinomial.size,6.99899069819421e-21,3.71687576607631e-18,G8897,TAAR5,NM_003967,ENSG00000135569,TAAR5,9038,4.08746284125034,1267,TRUE
OK,negbinomial.size,1.0254408866628e-20,5.14315573599542e-18,G8341,UBD,NM_006398,ENSG00000226898,UBD,10537,6.5077946401987,436,TRUE
OK,negbinomial.size,6.24644763326996e-19,2.96804890700849e-16,G4667,TNFSF10,NM_003810+NM_001190942+NR_033994+NM_001190943,ENSG00000121858,TNFSF10,8743,3.67556504950206,1244,TRUE
OK,negbinomial.size,1.60841960408359e-18,7.26040609283331e-16,G18710,SERPINA1,NM_001127704+NM_001127703+NM_001127702+NM_001127705+NM_001127707+NM_001127706+NM_000295+NM_001127700+NM_001127701+NM_001002236+NM_001002235,ENSG00000277377,SERPINA1,5265,7.23521646169403,1561,TRUE
OK,negbinomial.size,2.45263165122112e-18,1.0543980260583e-15,G13597,EIF1AY,NM_004681+NM_001278612,ENSG00000198692,EIF1AY,9086,2.91285228109711,920,TRUE
OK,negbinomial.size,4.527467974059e-18,1.85790822135476e-15,G1320,PDZK1IP1,NM_005764,ENSG00000162366,PDZK1IP1,10158,4.84799690655495,535,TRUE
OK,negbinomial.size,6.88566880945026e-18,2.70277469616161e-15,G18544,HIF1A,NM_001530+NM_181054+NM_001243084,ENSG00000100644,HIF1A,3091,3.26946067499323,1766,TRUE
OK,negbinomial.size,3.2079371248936e-17,1.20671901514748e-14,G8458,CFB,NM_001710,ENSG00000243570,CFB,629,7.12064208506146,803,TRUE
OK,negbinomial.size,4.66345072303949e-17,1.68406532510402e-14,G13569,DDX3Y,NM_001122665+NM_004660,ENSG00000067048,DDX3Y,8653,3.35750084112653,692,TRUE
OK,negbinomial.size,4.86369478320871e-17,1.68882448087724e-14,G7279,ARRDC3,NM_020801,ENSG00000113369,ARRDC3,57561,3.41503749927884,1098,TRUE
OK,negbinomial.size,5.72945481823563e-17,1.91575992959375e-14,G22830,C3,NM_000064,ENSG00000125730,C3,718,6.4374053123073,608,TRUE
OK,negbinomial.size,1.61866424591511e-16,5.21903600432915e-14,G14028,PFKFB3,NM_001145443+NM_001282630+NM_004566,ENSG00000170525,PFKFB3,5209,3.18123581887838,635,TRUE
OK,negbinomial.size,2.88789887967352e-16,8.99032796058363e-14,G2829,ANXA4,NM_001153,ENSG00000196975,ANXA4,307,4.93242272279972,1550,TRUE
OK,negbinomial.size,3.16620325295937e-16,9.52816098923907e-14,G18500,ERO1L,NM_014584,NA,NA,NA,2.88752527074159,1051,TRUE
OK,negbinomial.size,7.24267613350586e-16,2.10925419784809e-13,G12981,XIST,NR_001564,ENSG00000229807,XIST,7503,2.70832337607025,715,TRUE
OK,negbinomial.size,7.58694266821054e-16,2.1404662002689e-13,G15342,EHF,NM_012153+NM_001206615+NM_001206616,ENSG00000135373,EHF,26298,3.47030629590863,1357,TRUE
OK,negbinomial.size,2.95903279062182e-15,8.09519637385872e-13,G15284,LDHA,NM_001165415+NM_001135239+NM_001165416+NM_005566+NR_028500+NM_001165414,ENSG00000134333,LDHA,3939,3.53138146051631,1527,TRUE
OK,negbinomial.size,3.85388480558483e-15,9.99060940202876e-13,G3739,SCTR,NM_002980,ENSG00000080293,SCTR,6344,3.09953567355091,601,TRUE
OK,negbinomial.size,3.87318707433547e-15,9.99060940202876e-13,G9087,NAMPT,NM_005746,ENSG00000105835,NAMPT,10135,2.76553474636298,1310,TRUE
OK,negbinomial.size,5.63368807121842e-15,1.41280377519333e-12,G1299,TSPAN1,NM_005727,ENSG00000117472,TSPAN1,10103,3.70043971814109,775,TRUE
OK,negbinomial.size,1.48829001725757e-14,3.63142764210847e-12,G3308,PPP1CB,NM_206876+NM_002709,ENSG00000213639,PPP1CB,5500,2.76938707185858,2145,TRUE
OK,negbinomial.size,2.59091472999875e-14,6.1554679427444e-12,G18562,GPX2,NM_002083+NR_046321+NR_046320,ENSG00000176153,GPX2,2877,3.99057302238839,1090,FALSE
OK,negbinomial.size,3.17185075455994e-14,7.34242784927361e-12,G13902,PIK3AP1,NM_152309,ENSG00000155629,PIK3AP1,118788,3.05062607306997,523,TRUE
OK,negbinomial.size,3.78169145630898e-14,8.53527761688938e-12,G20334,TMC5,NM_001105248+NM_001105249+NM_001261841+NM_024780,ENSG00000103534,TMC5,79838,3.6020360140801,510,FALSE
OK,negbinomial.size,1.81493270213202e-13,3.90124105591617e-11,G22705,ONECUT2,NM_004852,ENSG00000119547,ONECUT2,9480,3.67807190511264,541,TRUE
OK,negbinomial.size,1.79716759212017e-13,3.90124105591617e-11,G6557,PDLIM3,NM_001114107+NM_014476+NM_001257962+NM_001257963+NR_047562,ENSG00000154553,PDLIM3,27295,4.95883521718088,542,TRUE
OK,negbinomial.size,1.90394555553348e-13,3.99740011054796e-11,G8450,SLC44A4,NM_001178044+NM_025257+NM_001178045,ENSG00000229077,SLC44A4,80736,3.55799545312089,1092,FALSE
OK,negbinomial.size,2.98555253512482e-13,6.12581097434248e-11,G16078,NNMT,NM_006169,ENSG00000166741,NNMT,4837,3.78135971352466,611,TRUE
OK,negbinomial.size,4.15539194814072e-13,8.3366396684032e-11,G11931,PTGR1,NM_001146109+NM_001146108+NM_012212,ENSG00000106853,PTGR1,22949,3.14295795384204,1415,TRUE
OK,negbinomial.size,5.16670369684543e-13,9.92446829257884e-11,G20830,SLC7A5,NM_003486,ENSG00000103257,SLC7A5,8140,2.85787899760161,732,TRUE
OK,negbinomial.size,5.10645242956187e-13,9.92446829257884e-11,G21806,KRT19,NM_002276,ENSG00000171345,KRT19,3880,6.81591693556103,844,TRUE
OK,negbinomial.size,9.84604221155969e-13,1.85187643929085e-10,G10238,TMEM176B,NM_001101311+NM_014020+NM_001101314+NM_001101312,ENSG00000106565,TMEM176B,28959,3.41895215688961,1798,TRUE
OK,negbinomial.size,1.32250320763659e-12,2.43664468541696e-10,G9378,BPGM,NM_001724+NM_199186+NM_001293085,ENSG00000172331,BPGM,669,3.26303440583379,831,TRUE
OK,negbinomial.size,1.56715763889021e-12,2.82965983278016e-10,G19517,GCNT3,NM_004751,ENSG00000140297,GCNT3,9245,3.44470972969106,794,TRUE
OK,negbinomial.size,2.25433614241407e-12,3.99061699876749e-10,G11368,TMOD1,NM_001166116+NM_003275,ENSG00000136842,TMOD1,7111,3.13476074429468,1381,TRUE
OK,negbinomial.size,2.54618833719458e-12,4.42057467465244e-10,G6704,CCL28,NM_148672,ENSG00000151882,CCL28,56477,3.0703893278914,499,FALSE
OK,negbinomial.size,5.70813228454731e-12,9.72321099337606e-10,G90,SOAT1,NM_001252511+NM_001252512+NM_003101+NR_045530,ENSG00000057252,SOAT1,6646,3,1737,TRUE
OK,negbinomial.size,1.21722331648817e-11,2.03501705578799e-09,G3819,RND3,NM_001254738+NM_005168,ENSG00000115963,RND3,390,3.39912217557031,472,TRUE
OK,negbinomial.size,1.78856831165367e-11,2.93585358501988e-09,G445,CTSS,NM_004079+NM_001199739,ENSG00000163131,CTSS,1520,3.27609437977858,768,FALSE
OK,negbinomial.size,1.93086723680787e-11,3.11283382391098e-09,G21335,SNORD10,NR_002604,ENSG00000238917,SNORD10,NA,2.75488750216347,646,TRUE
OK,negbinomial.size,2.19323987408384e-11,3.47378413740859e-09,G5395,PLSCR1,NM_021105,ENSG00000188313,PLSCR1,5359,3.23837310196973,1416,TRUE
OK,negbinomial.size,3.25492968080753e-11,5.06646640660869e-09,G6707,ITGA2,NR_073107+NM_002203+NR_073104+NR_073106+NR_073105+NR_073103,ENSG00000164171,ITGA2,3673,3.27775782809719,570,TRUE
OK,negbinomial.size,3.45730018875331e-11,5.2902552718754e-09,G5488,SKIL,NM_001145098+NM_005414+NM_001145097+NM_001248008,ENSG00000136603,SKIL,6498,3.29278174922785,1268,TRUE
OK,negbinomial.size,3.70719320436738e-11,5.57809004150479e-09,G2207,RGS2,NM_002923,ENSG00000116741,RGS2,5997,4.07892608457087,724,TRUE
OK,negbinomial.size,5.35310078160336e-11,7.92258915677297e-09,G5829,GC,NM_001204307+NM_001204306+NM_000583,ENSG00000145321,GC,2638,5.81591693556103,1484,FALSE
OK,negbinomial.size,7.44738113136517e-11,1.08443478796717e-08,G10239,TMEM176A,NM_018487,ENSG00000002933,TMEM176A,55365,2.90413998459248,1641,TRUE
OK,negbinomial.size,9.42816346150172e-11,1.35107078937202e-08,G1464,GBP3,NM_018284,ENSG00000117226,GBP3,2635,3.08746284125034,522,FALSE
OK,negbinomial.size,1.06493850722977e-10,1.502228881761e-08,G10848,SDCBP,NM_005625+NM_001007067+NM_001007069+NM_001007068+NM_001007070,ENSG00000137575,SDCBP,6386,2.9865276688191,1939,TRUE
OK,negbinomial.size,1.4384782045031e-10,1.99793557388523e-08,G1529,AMY2B,NM_020978,ENSG00000240038,AMY2B,280,2.32192809488736,583,TRUE
OK,negbinomial.size,1.8965679491594e-10,2.55972921141559e-08,G10407,ADAM9,NM_003816+NR_027878+NR_027638+NR_027639,ENSG00000282230,ADAM9,8754,3.4447848426729,1554,TRUE
OK,negbinomial.size,1.89966611835229e-10,2.55972921141559e-08,G5670,SLC4A4,NM_001134742+NM_001098484+NM_003759,ENSG00000080493,SLC4A4,8671,4.74723392962003,700,TRUE
OK,negbinomial.size,3.27698810056526e-10,4.35068361351517e-08,G13490,KDM5D,NM_001146706+NM_004653+NM_001146705,ENSG00000012817,KDM5D,8284,3.16992500144231,584,TRUE
OK,negbinomial.size,3.55187786498672e-10,4.64729758914494e-08,G12640,SAT1,NM_002970+NR_027783,ENSG00000130066,SAT1,6303,3.99569343484764,1895,FALSE
OK,negbinomial.size,4.94364211517789e-10,6.37588585940371e-08,G23049,GAMT,NM_000156+NM_138924,ENSG00000130005,GAMT,2593,3,1660,TRUE
OK,negbinomial.size,5.83863514365161e-10,7.42411240519531e-08,G20576,MT1G,NM_005950,ENSG00000125144,MT1G,4495,4.64385618977472,445,TRUE
OK,negbinomial.size,1.41906216310062e-09,1.7793462789545e-07,G13481,USP9Y,NM_004654,ENSG00000114374,USP9Y,8287,2.70043971814109,689,TRUE
OK,negbinomial.size,2.02159921398228e-09,2.47712454318447e-07,G12999,PGK1,NM_000291,ENSG00000102144,PGK1,5230,2.44745897697122,2100,TRUE
OK,negbinomial.size,2.03042995342989e-09,2.47712454318447e-07,G6792,GLRX,NM_001243658+NM_002064+NM_001118890+NM_001243659,ENSG00000173221,GLRX,2745,2.61890983264449,1141,FALSE
OK,negbinomial.size,2.4836466394578e-09,2.98964824813667e-07,G23844,CEACAM1,NM_001184813+NM_001712+NM_001184816+NM_001184815+NM_001205344+NM_001024912,ENSG00000079385,CEACAM1,634,3.12908916342553,949,FALSE
OK,negbinomial.size,2.60786785108678e-09,3.09787249468571e-07,G18712,SERPINA6,NM_001756,ENSG00000277405,SERPINA6,866,3.3662957179825,808,TRUE
OK,negbinomial.size,3.11847149319614e-09,3.65630657669802e-07,G11780,GOLM1,NM_016548+NM_177937,ENSG00000135052,GOLM1,51280,3.11684571567471,1402,FALSE
OK,negbinomial.size,3.86696013335867e-09,4.47575847230283e-07,G2189,LAMC2,NM_018891+NM_005562,ENSG00000058085,LAMC2,3918,3.71881824745595,839,TRUE
OK,negbinomial.size,3.98192019739857e-09,4.55047791672333e-07,G23731,LGALS4,NM_006149,ENSG00000171747,LGALS4,3960,4.69522514765977,471,FALSE
OK,negbinomial.size,7.24641497259369e-09,8.17757929657198e-07,G24665,TRIB3,NM_021158,ENSG00000101255,TRIB3,57761,3.20945336562895,1124,TRUE
OK,negbinomial.size,8.0531366496025e-09,8.97576761390264e-07,G20581,MT2A,NM_005953,ENSG00000125148,MT2A,4502,3.74416109557041,1098,TRUE
OK,negbinomial.size,8.61448734098662e-09,9.48434045297892e-07,G10031,CAV2,NM_001233+NM_001206747+NM_198212+NM_001206748,ENSG00000105971,CAV2,858,3.07972719247073,567,FALSE
OK,negbinomial.size,9.21951901204883e-09,1.00281708000936e-06,G16159,HSPA8,NM_006597+NM_153201,ENSG00000109971,HSPA8,3312,2.27036725439435,2159,TRUE
OK,negbinomial.size,1.04916511136349e-08,1.12760269349876e-06,G8453,HSPA1B,NM_005346,ENSG00000231555,HSPA1B,3304,2.58496250072116,1539,TRUE
OK,negbinomial.size,1.24858452087326e-08,1.32614365346397e-06,G8449,HSPA1A,NM_005345,ENSG00000234475,HSPA1A,3303,2.58496250072116,1547,TRUE
OK,negbinomial.size,1.76016929989933e-08,1.84776842319665e-06,G20704,TMED6,NM_144676,ENSG00000157315,TMED6,146456,3.16992500144231,740,TRUE
OK,negbinomial.size,2.44358225704295e-08,2.53570811684871e-06,G23016,FSTL3,NM_005860,ENSG00000070404,FSTL3,10272,3.96800729446343,541,TRUE
OK,negbinomial.size,2.50202208518316e-08,2.56684720284473e-06,G12050,LCN2,NM_005564,ENSG00000148346,LCN2,3934,8.4817937875729,818,FALSE
OK,negbinomial.size,2.54674371030564e-08,2.58337103557745e-06,G5392,PLOD2,NM_182943+NM_000935,ENSG00000152952,PLOD2,5352,2.90689059560852,1435,TRUE
OK,negbinomial.size,2.79329136802805e-08,2.8019816078397e-06,G23502,ISYNA1,NR_045573+NM_001170938+NM_016368+NM_001253389+NR_045574,ENSG00000105655,ISYNA1,51477,2.82312223791592,1665,TRUE
OK,negbinomial.size,3.6083509734692e-08,3.57980138334945e-06,G499,ATP1B1,NM_001677,ENSG00000143153,ATP1B1,481,2.63534166392085,2081,FALSE
OK,negbinomial.size,4.72769386525301e-08,4.6393065451635e-06,G20706,NQO1,NM_001286137+NM_000903+NM_001025434+NM_001025433,ENSG00000181019,NQO1,1728,3.32192809488736,744,FALSE
OK,negbinomial.size,4.99790854960776e-08,4.85173315976977e-06,G3209,PQLC3,NM_001282710+NM_152391+NM_001282711+NR_104231+NM_001282712,ENSG00000162976,PQLC3,130814,2.70035260413574,789,TRUE
OK,negbinomial.size,5.87200363478829e-08,5.63962221434773e-06,G22458,DSG2,NM_001943,ENSG00000046604,DSG2,1829,3.13750352374994,1490,FALSE
OK,negbinomial.size,6.11086375248381e-08,5.80725031130777e-06,G10153,PRSS1,NM_002769,ENSG00000274247,PRSS1,5644,5.28999685119096,754,TRUE
OK,negbinomial.size,6.31193653089322e-08,5.93585031259417e-06,G10438,ASPH,NM_004318+NM_001164750+NM_001164751+NM_001164753+NM_001164752+NM_032466+NM_001164754+NM_001164755+NM_032468+NM_020164+NM_032467+NM_001164756,ENSG00000198363,ASPH,444,3.22004848086815,1947,FALSE
OK,negbinomial.size,6.68955644994061e-08,6.22611501340864e-06,G11282,DNAJA1,NM_001539,ENSG00000086061,DNAJA1,3301,2.57542921190899,1921,TRUE
OK,negbinomial.size,7.09350557029357e-08,6.5347110498582e-06,G19993,CES2,NM_003869+NM_198061+NR_036684,ENSG00000172831,CES2,8824,2.77258950389693,1248,TRUE
OK,negbinomial.size,7.53854721582858e-08,6.87454588530307e-06,G3010,RAPGEF4,NM_007023+NM_001100397+NM_001282900+NM_001282899+NM_001282901,ENSG00000091428,RAPGEF4,11069,2.93859945533586,511,FALSE
OK,negbinomial.size,7.71769215775282e-08,6.96753248001924e-06,G4043,IGFBP2,NM_000597,ENSG00000115457,IGFBP2,3485,3.67676592848761,1090,TRUE
OK,negbinomial.size,7.89656587920183e-08,7.05843532251823e-06,G19454,B2M,NM_004048,ENSG00000273686,B2M,567,2.27476459811843,2208,FALSE
OK,negbinomial.size,8.44380404692672e-08,7.47359440545632e-06,G10737,BNIP3L,NM_004331,ENSG00000104765,BNIP3L,665,2.84799690655495,1870,FALSE
OK,negbinomial.size,8.64236225179236e-08,7.57507246691082e-06,G19394,CHAC1,NM_001142776+NM_024111,ENSG00000128965,CHAC1,79094,3.41503749927884,580,FALSE
OK,negbinomial.size,9.24604481964141e-08,8.02627813766564e-06,G18718,SERPINA3,NM_001085,ENSG00000196136,SERPINA3,12,8.75153532183128,833,FALSE
OK,negbinomial.size,1.11920110846547e-07,9.62299772116786e-06,G2915,TMEM87B,NM_032824,ENSG00000153214,TMEM87B,84910,2.88752527074159,1134,TRUE
OK,negbinomial.size,1.148752420189e-07,9.78390268817576e-06,G16415,ANO6,NM_001142679+NM_001204803+NM_001025356+NM_001142678,ENSG00000177119,ANO6,196527,3.41503749927884,734,TRUE
OK,negbinomial.size,1.18880072114639e-07,9.95901787730684e-06,G1917,RIT1,NM_001256820+NM_006912+NM_001256821,ENSG00000143622,RIT1,6016,2.76553474636298,844,FALSE
OK,negbinomial.size,1.19137564327552e-07,9.95901787730684e-06,G20329,ARL6IP1,NM_015161,ENSG00000170540,ARL6IP1,23204,2.89308479608349,1992,TRUE
OK,negbinomial.size,1.50760155669226e-07,1.24868136273557e-05,G11761,GCNT1,NM_001097634+NM_001490+NM_001097633+NM_001097635+NM_001097636,ENSG00000187210,GCNT1,2650,3.01276754605357,1015,FALSE
OK,negbinomial.size,1.56775775091289e-07,1.28670154320378e-05,G3946,SLC40A1,NM_014585,ENSG00000138449,SLC40A1,30061,3.33390073655344,1506,FALSE
OK,negbinomial.size,1.62172086167498e-07,1.31899963416231e-05,G5575,BCL6,NM_001134738+NM_001130845+NM_001706,ENSG00000113916,BCL6,604,4.26642765880453,616,TRUE
OK,negbinomial.size,1.6374397952205e-07,1.31989343493309e-05,G257,CMPK1,NR_046394+NM_016308+NM_001136140+NR_046395,ENSG00000162368,CMPK1,51727,2.66296501272243,1888,FALSE
OK,negbinomial.size,1.76571768937591e-07,1.41069905306953e-05,G20582,MT1F,NM_005949,ENSG00000198417,MT1F,4494,3.02553509210714,1348,TRUE
OK,negbinomial.size,1.82983791713463e-07,1.44910322069223e-05,G22159,KPNA2,NM_002266,ENSG00000182481,KPNA2,3838,2.87446911791614,1231,TRUE
OK,negbinomial.size,1.92138493775694e-07,1.50837071461475e-05,G13894,PLCE1,NM_016341+NM_001288989+NM_001165979,ENSG00000138193,PLCE1,51196,4.51306958223937,830,FALSE
OK,negbinomial.size,1.97412701661416e-07,1.53641540568902e-05,G20574,MT1E,NM_175617,ENSG00000169715,MT1E,4493,3.10433665981474,1071,TRUE
OK,negbinomial.size,2.11496684564185e-07,1.63195903268843e-05,G5201,CD47,NM_001777+NM_198793,ENSG00000196776,CD47,961,3.04983827742982,1925,FALSE
OK,negbinomial.size,2.22755779630271e-07,1.68552832126174e-05,G11586,ANXA2P2,NR_003573,ENSG00000231991,ANXA2P2,NA,3.89616418901546,1583,TRUE
OK,negbinomial.size,2.2404009586997e-07,1.68552832126174e-05,G20397,NUPR1,NM_012385+NM_001042483,ENSG00000176046,NUPR1,26471,4.18415859302152,624,FALSE
OK,negbinomial.size,2.21450405704061e-07,1.68552832126174e-05,G8921,IFNGR1,NM_000416,ENSG00000027697,IFNGR1,3459,3.25873426840017,1321,FALSE
OK,negbinomial.size,2.65818065861746e-07,1.96705368737692e-05,G19050,ANXA2,NM_001136015+NM_004039+NM_001002858+NM_001002857,ENSG00000182718,ANXA2,302,4.02974734339405,1707,TRUE
OK,negbinomial.size,2.6384603910787e-07,1.96705368737692e-05,G3150,RAMP1,NM_005855,ENSG00000132329,RAMP1,10267,4.24759568026519,543,TRUE
OK,negbinomial.size,2.8166130254808e-07,2.06734816211713e-05,G6285,ANXA3,NM_005139,ENSG00000138772,ANXA3,306,4.34235642253099,555,FALSE
OK,negbinomial.size,2.90687835994712e-07,2.11639498658085e-05,G787,ERRFI1,NM_018948,ENSG00000116285,ERRFI1,54206,2.8073549220576,911,FALSE
OK,negbinomial.size,3.04256089150262e-07,2.19745917827885e-05,G4090,PTPRN,NM_001199764+NM_002846+NM_001199763,ENSG00000054356,PTPRN,5798,3.08242605451328,1648,TRUE
OK,negbinomial.size,3.08069151490262e-07,2.20733992036038e-05,G23231,CD320,NM_001165895+NM_016579,ENSG00000167775,CD320,51293,3.23266075679028,1691,FALSE
OK,negbinomial.size,3.28948002259764e-07,2.33837997196941e-05,G7352,SLC12A2,NM_001046+NM_001256461+NR_046207,ENSG00000064651,SLC12A2,6558,3.52350740975879,972,FALSE
OK,negbinomial.size,3.50290567681742e-07,2.47064316018029e-05,G13723,AKR1C3,NM_001253908+NM_003739+NM_001253909,ENSG00000196139,AKR1C3,8644,4.17719300190635,621,FALSE
OK,negbinomial.size,4.2937728745332e-07,3.00497531095238e-05,G20753,CTRB2,NM_001025200,ENSG00000168928,CTRB2,440387,7.45829546830944,457,TRUE
OK,negbinomial.size,4.97643605664759e-07,3.45594343995495e-05,G21530,ALDOC,NM_005165,ENSG00000109107,ALDOC,230,3.22239242133645,949,TRUE
OK,negbinomial.size,5.4536402788074e-07,3.75843239977658e-05,G15700,SYVN1,NM_172230+NM_032431,ENSG00000162298,SYVN1,84447,3.43295940727611,1220,TRUE
OK,negbinomial.size,5.59915920922527e-07,3.82948555612771e-05,G20153,RAB26,NM_014353,ENSG00000167964,RAB26,25837,2.79007693062577,1262,TRUE
OK,negbinomial.size,6.44561998221506e-07,4.35900870425967e-05,G588,LPGAT1,NM_014873,ENSG00000123684,LPGAT1,9926,2.73696559416621,1357,FALSE
OK,negbinomial.size,6.46995089023921e-07,4.35900870425967e-05,G8504,PSMB9,NM_002800,ENSG00000242711,PSMB9,5698,2.84130225398094,654,FALSE
OK,negbinomial.size,6.64537598299668e-07,4.44403365736993e-05,G3033,TFPI,NM_006287+NM_001032281,ENSG00000003436,TFPI,7035,3.38246963682241,768,FALSE
OK,negbinomial.size,6.70457587844784e-07,4.45065522284023e-05,G8024,PKIB,NM_001270393+NM_001270394+NM_181794+NM_032471+NM_181795+NM_001270395,ENSG00000135549,PKIB,5570,3.47804729680464,877,TRUE
OK,negbinomial.size,7.00535106845656e-07,4.61637295226466e-05,G14378,PAPSS2,NM_004670+NM_001015880,ENSG00000198682,PAPSS2,9060,3.13750352374993,1789,FALSE
OK,negbinomial.size,7.08343584330563e-07,4.63400426038864e-05,G19893,MGRN1,NR_102267+NM_001142291+NM_001142290+NM_015246+NM_001142289,ENSG00000102858,MGRN1,23295,3.11547721741994,1133,TRUE
OK,negbinomial.size,7.16989599065566e-07,4.65682165493808e-05,G23041,ATP5D,NM_001687+NM_001001975,NA,NA,NA,2.96578428466209,1998,TRUE
OK,negbinomial.size,7.43125338727949e-07,4.79209682716852e-05,G448,ZNF687,NM_020832,ENSG00000143373,ZNF687,57592,3.54432051622381,714,TRUE
OK,negbinomial.size,7.69112776769041e-07,4.92450365153964e-05,G9848,SAMD9,NM_001193307+NM_017654,ENSG00000205413,SAMD9,54809,2.52356195605701,493,FALSE
OK,negbinomial.size,8.05040624634059e-07,5.1182441966171e-05,G3938,ITGAV,NM_002210+NM_001145000+NM_001144999,ENSG00000138448,ITGAV,3685,2.6724253419715,1505,FALSE
OK,negbinomial.size,8.20571784475192e-07,5.1805049442252e-05,G9833,STEAP2,NM_152999+NM_001244945+NM_001244944+NM_001244946+NM_001040665+NM_001040666,ENSG00000157214,STEAP2,261729,3.12928301694497,853,FALSE
OK,negbinomial.size,1.02330204922843e-06,6.41553534752381e-05,G1496,F3,NM_001993+NM_001178096,ENSG00000117525,F3,2152,3.35755200461808,618,TRUE
OK,negbinomial.size,1.04435074225638e-06,6.5023437938556e-05,G8214,C6orf62,NM_030939,ENSG00000112308,C6orf62,81688,2.94753258010586,2050,TRUE
OK,negbinomial.size,1.27349028425618e-06,7.87470567552383e-05,G24330,LENG8,NM_052925,ENSG00000276458,LENG8,114823,2.66296501272243,1551,TRUE
OK,negbinomial.size,1.28843990762796e-06,7.91294931024847e-05,G12927,MSN,NM_002444,ENSG00000147065,MSN,4478,3.34575329668554,727,TRUE
OK,negbinomial.size,1.34627720416507e-06,8.2122909454069e-05,G24370,RPL28,NM_000991+NM_001136137+NM_001136136+NM_001136134+NM_001136135,ENSG00000108107,RPL28,6158,2.8073549220576,2058,TRUE
OK,negbinomial.size,1.45310216688996e-06,8.8044338004581e-05,G60,GCLM,NM_002061,ENSG00000023909,GCLM,2730,2.68481078939805,1656,FALSE
OK,negbinomial.size,1.63895784808736e-06,9.8643409683551e-05,G1611,CAPZA1,NM_006135,ENSG00000116489,CAPZA1,829,2.92283213947754,1837,TRUE
OK,negbinomial.size,1.68486074272211e-06,0.000100734587982088,G22945,PLAUR,NM_001005376+NM_002659+NM_001005377,ENSG00000011422,PLAUR,5329,3.62270043752062,510,TRUE
OK,negbinomial.size,1.79179130315015e-06,0.000106422972926576,G18509,GMFB,NM_004124,ENSG00000197045,GMFB,2764,3.05889368905357,1592,TRUE
OK,negbinomial.size,1.82420476117945e-06,0.000107640003816523,G13861,ZNF503,NR_120651+NM_032772,ENSG00000165655,ZNF503,84858,2.87446911791614,678,TRUE
OK,negbinomial.size,2.19692847738334e-06,0.000128791365544265,G21329,CD68,NM_001251+NM_001040059,ENSG00000129226,CD68,968,3.49185309632967,883,FALSE
